Uberstrain	Name	Data Source(Accession No.;Sequencing Platform;Sequencing Library;Insert Size;Experiment;Status)	Source Niche	Source Type	Source Details	Collection Year	Collection Month	Collection Day	Collection Time	Continent	Country	Region	District	City	Post Code	Latitude	Longitude	Lab Contact	Species	Serological Group	Serotype	EcoR Cluster	Path/Nonpath	Simple Patho	Simple Disease	Comment	Bio Project ID	Project ID	Disease	Sample ID	Secondary Sample ID	Date Entered	Release Date	Barcode	Status	Coverage	N50	Length	Species	Contig Number(>=200 bp)	Low Quality Bases	Version	Assembly barcode
ESC_IA0862AA	ExPEC XM	GCF_002844685;Complete Genome;;;,SRR6364772;PACBIO_SMRT;Single;;SRX3460479	Poultry		Duck; Whole blood of a duck with colibacillosis	2007				Asia	China	Shandong						Nanjing Agricultural University	Escherichia coli		O2:K1						PRJNA421631	SRP126465		SAMN08148591	SRS2748790	2017-12-12	2017-12-10	ESC_IA0862AA	Assembled	1	5146765	5433619		2	0	NaN	ESC_VA2255AA_AS
ESC_IA1622AA	PNUSAE011522	SRR6410622;ILLUMINA;Paired;;SRX3503741								North America	United States							Centers for Disease Control and Prevention Enteric Diseases Laboratory Branch	Escherichia coli								PRJNA218110	SRP046387		SAMN08211232	SRS2781363	2017-12-22	2017-12-21	ESC_IA1622AA	Assembled	99	228784	5437223	Escherichia coli / Shigella;98.95%	137	3012	3.61	ESC_RA2373AA_AS
ESC_IA2368AA	206.3_3	SRR6456916;ILLUMINA;Paired;0;SRX3538494																University of Washington, Department of Microbiology, Miller Laboratory	Escherichia coli								PRJNA417507	SRP128149		SAMN08322066	SRS2813073	2018-01-14	2018-01-10	ESC_IA2368AA	Assembled	66	286463	5012886	Escherichia coli / Shigella;92.85%	50	3591	3.61	ESC_RA3263AA_AS
ESC_IA3079AA	10578	traces-0HwxpkD;ILLUMINA;Paired;;NA				2017				Europe	Germany							miki@sund.ku.dk	Escherichia coli													2018-01-31	2018-08-05	ESC_IA3079AA	Assembled	74	184792	5108364	Escherichia coli / Shigella;100.0%	116	4553	3.61	ESC_RA4025AA_AS
ESC_IA3080AA	10639	traces-0PpuuQq;ILLUMINA;Paired;;NA				2017				Europe	Germany							miki@sund.ku.dk	Escherichia coli													2018-01-31	2018-08-05	ESC_IA3080AA	Assembled	78	228495	5107361	Escherichia coli / Shigella;100.0%	109	4393	3.61	ESC_RA4026AA_AS
ESC_IA3081AA	9703	traces-0nipLDi;ILLUMINA;Paired;;NA				2017				Europe	Germany							miki@sund.ku.dk	Escherichia coli													2018-01-31	2018-08-05	ESC_IA3081AA	Assembled	95	412209	5166176	Escherichia coli / Shigella;98.28%	80	3123	3.61	ESC_RA4027AA_AS
ESC_IA3082AA	10681	traces-0IADbUo;ILLUMINA;Paired;;NA				2017				Europe	Germany							miki@sund.ku.dk	Escherichia coli													2018-01-31	2018-08-05	ESC_IA3082AA	Assembled	63	232595	5031888	Escherichia coli / Shigella;100.0%	103	5287	3.61	ESC_RA4028AA_AS
ESC_IA3094AA	AC11319	traces-0MgtqBJ;ILLUMINA;Paired;;NA	Environment	ND/Others	BREEDER	2017				Europe	Germany							miki@sund.ku.dk	Escherichia coli													2018-02-02	2018-08-07	ESC_IA3094AA	Assembled	108	204005	5097470	Escherichia coli / Shigella;100.0%	109	2737	3.61	ESC_RA4044AA_AS
ESC_IA3097AA	AC11477	traces-0dgwRrE;ILLUMINA;Paired;;NA	Environment	ND/Others	BREEDER	2017				Europe	Germany							miki@sund.ku.dk	Escherichia coli													2018-02-02	2018-08-07	ESC_IA3097AA	Assembled	67	342322	5123041	Escherichia coli / Shigella;100.0%	67	2630	3.61	ESC_RA4047AA_AS
ESC_IA3098AA	AC11345	traces-0Afufib;ILLUMINA;Paired;;NA	Environment	ND/Others	BREEDER	2017				Europe	Germany							miki@sund.ku.dk	Escherichia coli													2018-02-02	2018-08-07	ESC_IA3098AA	Assembled	97	234699	5105609	Escherichia coli / Shigella;100.0%	120	4904	3.61	ESC_RA4048AA_AS
ESC_IA3100AA	AC11478	traces-0eiMNbQ;ILLUMINA;Paired;;NA	Environment	ND/Others	BREEDER	2017				Europe	Germany							miki@sund.ku.dk	Escherichia coli													2018-02-02	2018-08-07	ESC_IA3100AA	Assembled	66	360210	5126170	Escherichia coli / Shigella;100.0%	62	2198	3.61	ESC_RA4050AA_AS
ESC_IA3118AA	AC10764	traces-0cClETx;ILLUMINA;Paired;;NA	Environment	ND/Others	BREEDER	2017				Europe	Germany							miki@sund.ku.dk	Escherichia coli													2018-02-02	2018-08-07	ESC_IA3118AA	Assembled	96	301871	5122684	Escherichia coli / Shigella;100.0%	61	1280	3.61	ESC_RA4068AA_AS
ESC_IA3269AA	10-13-2	traces-0gIKSMn;ILLUMINA;Paired;;NA,traces-0srLMTW;ILLUMINA;Paired;;NA,traces-0iRmmHc;ILLUMINA;Paired;;NA	Poultry	Avian	BREEDER	2017	4	1		Europe	Denmark							cava@sund.ku.dk	Escherichia coli													2018-02-07	2018-08-12	ESC_IA3269AA	Assembled	55	213468	5136446	Escherichia coli / Shigella;98.77%	114	6719	3.61	ESC_RA4278AA_AS
ESC_IA3314AA	AC13851	traces-0fOLVHM;ILLUMINA;Paired;;NA				2017				Europe	Germany							miki@sund.ku.dk	Escherichia coli													2018-02-06	2018-08-11	ESC_IA3314AA	Assembled	48	125779	5141038	Escherichia coli / Shigella;100.0%	153	19297	3.61	ESC_RA4265AA_AS
ESC_IA3323AA	16-12-7	traces-0PmKkZF;ILLUMINA;Paired;;NA,traces-0aVegbe;ILLUMINA;Paired;;NA,traces-0ovcXdA;ILLUMINA;Paired;;NA	Poultry	Avian	Breeder	2017				Europe	Denmark							cava@sund.ku.dk	Escherichia coli													2018-02-07	2018-08-12	ESC_IA3323AA	Assembled	73	237130	5135919	Escherichia coli / Shigella;98.64%	104	3582	3.61	ESC_RA4281AA_AS
ESC_IA3324AA	10-13-3	traces-0tjCgTU;ILLUMINA;Paired;;NA	Poultry	Poultry		2017				Europe	Denmark							cava@sund.ku.dk	Escherichia coli													2018-02-07	2018-08-12	ESC_IA3324AA	Assembled	44	183671	5138530	Escherichia coli / Shigella;98.92%	124	12145	3.61	ESC_RA4277AA_AS
ESC_IA3325AA	10-13-4	traces-0Bbvzvh;ILLUMINA;Paired;;NA	Poultry	Poultry		2017				Europe	Denmark							cava@sund.ku.dk	Escherichia coli													2018-02-07	2018-08-12	ESC_IA3325AA	Assembled	60	230082	5034438	Escherichia coli / Shigella;96.3%	80	8366	3.61	ESC_RA4279AA_AS
ESC_IA3326AA	16-12-3	traces-0CBpDuH;ILLUMINA;Paired;;NA	Poultry	Poultry		2017				Europe	Denmark							cava@sund.ku.dk	Escherichia coli													2018-02-07	2018-08-12	ESC_IA3326AA	Assembled	72	237130	5134883	Escherichia coli / Shigella;98.68%	111	5087	3.61	ESC_RA4280AA_AS
ESC_IA3327AA	10-13-1	traces-0hFdkjd;ILLUMINA;Paired;;NA	Poultry	Poultry		2017				Europe	Denmark							cava@sund.ku.dk	Escherichia coli													2018-02-07	2018-08-12	ESC_IA3327AA	Assembled	51	237130	5133141	Escherichia coli / Shigella;98.78%	113	9033	3.61	ESC_RA4282AA_AS
ESC_IA3517AA	MGH164	SRR6686513;ILLUMINA;Paired;;SRX3662703	Human	Human	Homo sapiens	2015				North America	United States	Massachusetts	Suffolk County	Boston				The Broad Institute	Escherichia coli								PRJNA271899	SRP051949		SAMN04521913	SRS2925917	2018-02-08	2018-02-08	ESC_IA3517AA	Assembled	143	129193	4949006	Escherichia coli / Shigella;96.01%	260	5518	3.61	ESC_RA4508AA_AS
ESC_IA3908AA	H1-001-0138-N-F	traces-0ChPYox;ILLUMINA;Paired;;NA				2017												groyer@genoscope.cns.fr														2018-02-15	2019-02-22	ESC_IA3908AA	Assembled	43	191830	5163513	Escherichia coli / Shigella;98.99%	151	5395	3.61	ESC_RA4899AA_AS
ESC_IA4673AA	C16-11	traces-0JgbZJy;ILLUMINA;Paired;;NA	Human	Human	Stools	2016				Europe	France	Normandy	Calvados	Caen				Dr S. Le Hello	Escherichia coli													2018-02-28	2018-09-02	ESC_IA4673AA	Assembled	68	53780	5064596	Escherichia coli / Shigella;99.38%	261	83945	4	ESC_RA6529AA_AS
ESC_IA5214AA	20441-1	SRR6821785;ILLUMINA;Paired;;SRX3778625	Livestock	Bovine	Cygnus buccinator; brain	2007	10			North America	United States	Michigan				44.3	-85.6	FDA Center for Food Safety and Applied Nutrition	Escherichia coli								PRJNA230969	SRP058582		SAMN08668650	SRS3032457	2018-03-10	2018-03-09	ESC_IA5214AA	Assembled	150	271723	5253983	Escherichia coli / Shigella;97.37%	113	48132	4	ESC_RA7116AA_AS
ESC_IA6606AA	DRC_BKV_19	ERR2505734;ILLUMINA;Paired;800;ERX2525057				2012												Institut de recherche experimentale et clinique - IREC	Escherichia coli							Collection year is ambiguous - 2012-2014	PRJEB21637	ERP023909		SAMEA1068559	ERS2373825	2018-04-12	2018-04-10	ESC_IA6606AA	Assembled	99	42257	5558739	Escherichia coli / Shigella;85.87%	380	110977	4	ESC_RA9015AA_AS
ESC_IA7809AA	FSIS11809427	SRR7095947;ILLUMINA;Paired;500;SRX4024358	Livestock	Bovine	animal-cattle-heifer	2018				North America	United States	California						United States Department of Agriculture, Food Safety and Inspection Service	Escherichia coli								PRJNA292667	SRP066916		SAMN09013516	SRS3244752	2018-05-03	2018-05-03	ESC_IA7809AA	Assembled	121	251022	5179532	Escherichia coli / Shigella;95.52%	87	49542	4	ESC_SA0489AA_AS
ESC_IA7816AA	FSIS11809422	SRR7095838;ILLUMINA;Paired;500;SRX4024249	Livestock	Bovine	animal-cattle-heifer	2018				North America	United States	Kansas						United States Department of Agriculture, Food Safety and Inspection Service	Escherichia coli								PRJNA292667	SRP066916		SAMN09013511	SRS3244642	2018-05-03	2018-05-03	ESC_IA7816AA	Assembled	121	340722	5263562	Escherichia coli / Shigella;96.09%	93	43929	4	ESC_SA0482AA_AS
ESC_IA7817AA	FSIS11809258	SRR7095836;ILLUMINA;Paired;300;SRX4024247	Livestock	Bovine	animal-cattle-heifer	2018				North America	United States	Pennsylvania						United States Department of Agriculture, Food Safety and Inspection Service	Escherichia coli								PRJNA292667	SRP066916		SAMN09013473	SRS3244639	2018-05-03	2018-05-03	ESC_IA7817AA	Assembled	86	105746	5480634	Escherichia coli / Shigella;83.6%	175	51416	4	ESC_SA0481AA_AS
ESC_IA8273AA	PNUSAE013818	SRR7152982;ILLUMINA;Paired;;SRX4072443								North America	United States							Centers for Disease Control and Prevention Enteric Diseases Laboratory Branch	Escherichia coli								PRJNA218110	SRP046387		SAMN09197680	SRS3290252	2018-05-11	2018-05-11	ESC_IA8273AA	Assembled	88	360294	5205731	Escherichia coli / Shigella;100.0%	55	16229	4	ESC_SA1149AA_AS
ESC_IA8361AA	16-16-6	traces-0Vcxtbp;ILLUMINA;Paired;;NA								europa	Denmark							cava@sund.ku.dk	Escherichia coli													2018-05-14	2018-11-16	ESC_IA8361AA	Assembled	69	237130	5135514	Escherichia coli / Shigella;98.84%	129	41811	4	ESC_SA1312AA_AS
ESC_IA8761AA	PNUSAE013939	SRR7179836;ILLUMINA;Paired;;SRX4097043								North America	United States							Centers for Disease Control and Prevention Enteric Diseases Laboratory Branch	Escherichia coli								PRJNA218110	SRP046387		SAMN09222070	SRS3313501	2018-05-18	2018-05-17	ESC_IA8761AA	Assembled	94	282251	5178131	Escherichia coli / Shigella;100.0%	142	56856	4	ESC_SA1724AA_AS
ESC_IA9096AA	493472	SRR7187758;ILLUMINA;Paired;;SRX4104483	Human	Human	human; Homo sapiens	2018	2			Europe	United Kingdom							Public Health England	Escherichia coli								PRJNA248792	SRP042645		SAMN09228483	SRS3320381	2018-05-21	2018-05-21	ESC_IA9096AA	Assembled	45	295894	5126243	Escherichia coli / Shigella;100.0%	105	25651	4	ESC_SA2297AA_AS
ESC_IA9419AA	387112	SRR7191545;ILLUMINA;Paired;;SRX4108253	Human	Human	human; Homo sapiens	2017	6			Europe	United Kingdom							Public Health England	Escherichia coli								PRJNA248792	SRP042645		SAMN09232589	SRS3324016	2018-05-22	2018-05-22	ESC_IA9419AA	Assembled	76	296095	5003899	Escherichia coli / Shigella;100.0%	99	12876	4	ESC_SA2410AA_AS
ESC_IA9425AA	373975	SRR7191535;ILLUMINA;Paired;;SRX4108243	Human	Human	human; Homo sapiens	2017	5			Europe	United Kingdom							Public Health England	Escherichia coli								PRJNA248792	SRP042645		SAMN09232583	SRS3324006	2018-05-22	2018-05-22	ESC_IA9425AA	Assembled	65	203926	5228355	Escherichia coli / Shigella;99.02%	208	123294	4	ESC_SA2429AA_AS
ESC_IA9691AA	526798	SRR7208638;ILLUMINA;Paired;;SRX4117530	Human	Human	human; Homo sapiens	2018	4			Europe	United Kingdom							Public Health England	Escherichia coli								PRJNA248792	SRP042645		SAMN09244108	SRS3332812	2018-05-25	2018-05-24	ESC_IA9691AA	Assembled	58	294561	5182872	Escherichia coli / Shigella;98.96%	151	32527	4	ESC_SA2788AA_AS
ESC_IA9751AA	388679	SRR7204197;ILLUMINA;Paired;;SRX4113194	Human	Human	human; Homo sapiens	2017	7			Europe	United Kingdom							Public Health England	Escherichia coli								PRJNA248792	SRP042645		SAMN09238330	SRS3328628	2018-05-25	2018-05-23	ESC_IA9751AA	Assembled	30	281695	5100477	Escherichia coli / Shigella;100.0%	74	26366	4	ESC_SA2728AA_AS
ESC_JA0013AA	373219	SRR7221261;ILLUMINA;Paired;;SRX4127794	Human	Human	human; Homo sapiens	2017	5			Europe	United Kingdom							Public Health England	Escherichia coli								PRJNA248792	SRP042645		SAMN09266942	SRS3342251	2018-05-30	2018-05-26	ESC_JA0013AA	Assembled	87	263754	5234354	Escherichia coli / Shigella;97.21%	222	129696	4	ESC_SA3205AA_AS
ESC_JA0023AA	406672	SRR7221241;ILLUMINA;Paired;;SRX4127774	Human	Human	human; Homo sapiens	2006	4			Europe	United Kingdom							Public Health England	Escherichia coli								PRJNA248792	SRP042645		SAMN09266926	SRS3342233	2018-05-30	2018-05-26	ESC_JA0023AA	Assembled	45	302813	5378474	Escherichia coli / Shigella;98.91%	110	188888	4	ESC_SA3195AA_AS
ESC_JA0610AA	DH103	traces-0fucnkg;ILLUMINA;Paired;;NA				2018				Europe	Denmark							miki@sund.ku.dk	Escherichia coli													2018-05-31	2018-12-03	ESC_JA0610AA	Assembled	44	157413	5095336	Escherichia coli / Shigella;100.0%	144	79055	4	ESC_SA3660AA_AS
ESC_JA0611AA	DH101	traces-0jVAtnx;ILLUMINA;Paired;;NA	Livestock	Avian	Breeder	2018				Europe	Denmark							miki@sund.ku.dk	Escherichia coli													2018-05-31	2018-12-03	ESC_JA0611AA	Assembled	43	146819	5096859	Escherichia coli / Shigella;100.0%	144	46778	4	ESC_SA3661AA_AS
ESC_JA0613AA	DH102	traces-0SXWhxB;ILLUMINA;Paired;;NA				2018				Europe	Denmark							miki@sund.ku.dk	Escherichia coli													2018-05-31	2018-12-03	ESC_JA0613AA	Assembled	60	227837	5101773	Escherichia coli / Shigella;100.0%	127	54930	4	ESC_SA3663AA_AS
ESC_JA0619AA	DH113	traces-0BDzbgU;ILLUMINA;Paired;;NA				2018				Europe	Denmark							miki@sund.ku.dk	Escherichia coli													2018-05-31	2018-12-03	ESC_JA0619AA	Assembled	42	232595	5068562	Escherichia coli / Shigella;100.0%	131	51247	4	ESC_SA3669AA_AS
ESC_JA0625AA	DH114	traces-0UQoWWI;ILLUMINA;Paired;;NA				2018				Europe	Denmark							miki@sund.ku.dk	Escherichia coli													2018-05-31	2018-12-03	ESC_JA0625AA	Assembled	70	118025	5055312	Escherichia coli / Shigella;99.16%	162	62743	4	ESC_SA3675AA_AS
ESC_JA1355AA	373218	SRR7256972;ILLUMINA;Paired;;SRX4161307	Human	Human	human; Homo sapiens	2017	5			Europe	United Kingdom							Public Health England	Escherichia coli								PRJNA248792	SRP042645		SAMN09344882	SRS3373673	2018-06-05	2018-06-05	ESC_JA1355AA	Assembled	62	263870	5227744	Escherichia coli / Shigella;98.11%	216	105079	4	ESC_SA4452AA_AS
ESC_JA1481AA	373974	SRR7274751;ILLUMINA;Paired;;SRX4178358	Human	Human	human; Homo sapiens	2017	5			Europe	United Kingdom							Public Health England	Escherichia coli								PRJNA248792	SRP042645		SAMN09375795	SRS3389970	2018-06-08	2018-06-07	ESC_JA1481AA	Assembled	34	238451	5215306	Escherichia coli / Shigella;99.01%	187	108070	4	ESC_SA4902AA_AS
ESC_JA1610AA	406686	SRR7266386;ILLUMINA;Paired;;SRX4170409	Human	Human	human; Homo sapiens	2006	4			Europe	United Kingdom							Public Health England	Escherichia coli								PRJNA248792	SRP042645		SAMN09372336	SRS3382231	2018-06-08	2018-06-06	ESC_JA1610AA	Assembled	43	237087	5142173	Escherichia coli / Shigella;100.0%	90	33446	4	ESC_SA4839AA_AS
ESC_JA1918AA	500315	SRR7276886;ILLUMINA;Paired;;SRX4180469	Human	Human	human; Homo sapiens	2018	2			Europe	United Kingdom							Public Health England	Escherichia coli								PRJNA248792	SRP042645		SAMN09380250	SRS3391996	2018-06-08	2018-06-08	ESC_JA1918AA	Assembled	33	151253	4842092	Escherichia coli / Shigella;100.0%	136	39273	4	ESC_SA5048AA_AS
ESC_JA1919AA	388680	SRR7276882;ILLUMINA;Paired;;SRX4180465	Human	Human	human; Homo sapiens	2017	7			Europe	United Kingdom							Public Health England	Escherichia coli								PRJNA248792	SRP042645		SAMN09380241	SRS3391993	2018-06-08	2018-06-08	ESC_JA1919AA	Assembled	23	252418	5104290	Escherichia coli / Shigella;100.0%	75	86730	4	ESC_SA5047AA_AS
ESC_JA1994AA	PNUSAE014561	SRR7280789;ILLUMINA;Paired;;SRX4184355								North America	United States							Centers for Disease Control and Prevention Enteric Diseases Laboratory Branch	Escherichia coli								PRJNA218110	SRP046387		SAMN09382753	SRS3395735	2018-06-08	2018-06-08	ESC_JA1994AA	Assembled	56	177859	5206628	Escherichia coli / Shigella;100.0%	99	47056	4	ESC_SA5190AA_AS
ESC_JA2444AA	406642	SRR7285510;ILLUMINA;Paired;;SRX4189050	Human	Human	human; Homo sapiens	2006	4			Europe	United Kingdom							Public Health England	Escherichia coli								PRJNA248792	SRP042645		SAMN09387659	SRS3400292	2018-06-11	2018-06-10	ESC_JA2444AA	Assembled	70	302808	5409861	Escherichia coli / Shigella;99.24%	195	95523	4	ESC_SA5743AA_AS
ESC_JA3337AA	410855	SRR7358054;ILLUMINA;Paired;;SRX4231138	Human	Human	human; Homo sapiens	2017	8			Europe	United Kingdom							Public Health England	Escherichia coli		Escherichia Coli						PRJNA248792	SRP042645		SAMN09443984	SRS3429819	2018-06-19	2018-06-19	ESC_JA3337AA	Assembled	48	285417	5103810	Escherichia coli / Shigella;100.0%	70	7739	4	ESC_SA6572AA_AS
ESC_JA4337AA	DH124	traces-0bcyHYg;ILLUMINA;Paired;;NA				2018				Europe	Denmark							miki@sund.ku.dk	Escherichia coli													2018-06-28	2018-12-31	ESC_JA4337AA	Assembled	28	54291	5037674	Escherichia coli / Shigella;100.0%	261	124425	4	ESC_SA7599AA_AS
ESC_JA4343AA	DH136	traces-0nAjcZs;ILLUMINA;Paired;;NA				2018				Europe	Denmark							miki@sund.ku.dk	Escherichia coli													2018-06-28	2018-12-31	ESC_JA4343AA	Assembled	34	56520	5077873	Escherichia coli / Shigella;99.42%	262	104181	4	ESC_SA7605AA_AS
ESC_JA4346AA	DH133	traces-0ojhtCt;ILLUMINA;Paired;;NA				2018				Europe	Denmark							miki@sund.ku.dk	Escherichia coli													2018-06-28	2018-12-31	ESC_JA4346AA	Assembled	20	33772	5077206	Escherichia coli / Shigella;100.0%	377	250902	4	ESC_SA7608AA_AS
ESC_JA4348AA	DH130	traces-0Gicixq;ILLUMINA;Paired;;NA				2018				Europe	Denmark							miki@sund.ku.dk	Escherichia coli													2018-06-28	2018-12-31	ESC_JA4348AA	Assembled	69	42897	5266497	Escherichia coli / Shigella;99.03%	325	118463	4	ESC_SA7610AA_AS
ESC_JA4349AA	DH135	traces-0tkQvnN;ILLUMINA;Paired;;NA				2018				Europe	Denmark							miki@sund.ku.dk	Escherichia coli		O1:K1:H1											2018-06-28	2018-12-31	ESC_JA4349AA	Assembled	29	54477	5061634	Escherichia coli / Shigella;100.0%	275	139504	4	ESC_SA7611AA_AS
ESC_JA4353AA	EC12	traces-0xRbSnX;ILLUMINA;Paired;;NA,traces-0JxZcTy;ILLUMINA;Paired;;NA,traces-0Ckerbc;ILLUMINA;Paired;;NA,traces-0ErxAVj;ILLUMINA;Paired;;NA,traces-0qGPnoR;ILLUMINA;Paired;;NA								Africa	Uganda							University of Copenhagen														2018-06-28	2018-12-31	ESC_JA4353AA	Assembled	25	34461	5298264	Escherichia coli / Shigella;96.82%	374	208778	4	ESC_SA7637AA_AS
ESC_JA4515AA	FSIS11810492	SRR7458242;ILLUMINA;Paired;500;SRX4328738	Livestock	Bovine	animal-cattle-steer	2018				North America	United States	California						United States Department of Agriculture, Food Safety and Inspection Service	Escherichia coli								PRJNA292667	SRP066916		SAMN09521704	SRS3490840	2018-07-02	2018-06-30	ESC_JA4515AA	Assembled	106	178091	5400940	Escherichia coli / Shigella;96.97%	145	56498	4	ESC_SA7831AA_AS
ESC_JA5674AA	Poultry animal (variety unknown)	SRR7469824;ILLUMINA;Paired;;SRX4339686				2014	1			Oceania	Australia							University of Technology, Sydney	Escherichia coli		O2:H5						PRJNA479542	SRP151965		SAMN09580046	SRS3500585	2018-07-04	2018-07-04	ESC_JA5674AA	Assembled	76	204164	5338196	Escherichia coli / Shigella;97.92%	132	37336	4	ESC_SA8317AA_AS
ESC_JA5679AA	Chicken	SRR7469829;ILLUMINA;Paired;;SRX4339681	Poultry	Avian	Gallus gallus domesticus	2012	11			Oceania	Australia							University of Technology, Sydney	Escherichia coli		O1:H7						PRJNA479542	SRP151965		SAMN09580041	SRS3500580	2018-07-04	2018-07-04	ESC_JA5679AA	Assembled	54	225326	5411483	Escherichia coli / Shigella;98.08%	178	41640	4	ESC_SA8312AA_AS
ESC_JA5690AA	Chicken	SRR7469840;ILLUMINA;Paired;;SRX4339670	Poultry	Avian	Gallus gallus domesticus	2008	7			Oceania	Australia							University of Technology, Sydney	Escherichia coli		O1:H7						PRJNA479542	SRP151965		SAMN09579973	SRS3500570	2018-07-04	2018-07-04	ESC_JA5690AA	Assembled	101	194623	5184682	Escherichia coli / Shigella;98.98%	140	35720	4	ESC_SA8301AA_AS
ESC_JA5695AA	Chicken	SRR7469845;ILLUMINA;Paired;;SRX4339665	Poultry	Avian	Gallus gallus domesticus	2014	7			Oceania	Australia							University of Technology, Sydney	Escherichia coli		Ont:H7						PRJNA479542	SRP151965		SAMN09580048	SRS3500566	2018-07-04	2018-07-04	ESC_JA5695AA	Assembled	74	87351	5321399	Escherichia coli / Shigella;99.22%	196	45532	4	ESC_SA8296AA_AS
ESC_JA5700AA	Chicken	SRR7469850;ILLUMINA;Paired;;SRX4339660	Poultry	Avian	Gallus gallus domesticus	2015	7			Oceania	Australia							University of Technology, Sydney	Escherichia coli		Ont:H7						PRJNA479542	SRP151965		SAMN09580053	SRS3500558	2018-07-04	2018-07-04	ESC_JA5700AA	Assembled	59	94269	5322243	Escherichia coli / Shigella;98.36%	193	39040	4	ESC_SA8291AA_AS
ESC_JA5718AA	Chicken	SRR7469868;ILLUMINA;Paired;;SRX4339642	Poultry	Avian	Gallus gallus domesticus	2009	2			Oceania	Australia							University of Technology, Sydney	Escherichia coli		Ont:H7						PRJNA479542	SRP151965		SAMN09579990	SRS3500543	2018-07-04	2018-07-04	ESC_JA5718AA	Assembled	49	176526	5369129	Escherichia coli / Shigella;96.4%	152	50554	4	ESC_SA8273AA_AS
ESC_JA5741AA	Poultry animal (variety unknown)	SRR7469891;ILLUMINA;Paired;;SRX4339619				2010	10			Oceania	Australia							University of Technology, Sydney	Escherichia coli		Ont:H7						PRJNA479542	SRP151965		SAMN09580011	SRS3500518	2018-07-04	2018-07-04	ESC_JA5741AA	Assembled	61	191692	5312787	Escherichia coli / Shigella;95.86%	134	58206	4	ESC_SA8250AA_AS
ESC_JA5748AA	Chicken	SRR7469898;ILLUMINA;Paired;;SRX4339612	Poultry	Avian	Gallus gallus domesticus	2010	9			Oceania	Australia							University of Technology, Sydney	Escherichia coli		Ont:H7						PRJNA479542	SRP151965		SAMN09580010	SRS3500510	2018-07-04	2018-07-04	ESC_JA5748AA	Assembled	42	191864	5383354	Escherichia coli / Shigella;97.41%	145	85362	4	ESC_SA8243AA_AS
ESC_JA6164AA	511872	SRR7500912;ILLUMINA;Paired;;SRX4370294				2018	3			Europe	United Kingdom							Public Health England	Escherichia coli		Escherichia Coli						PRJNA248792	SRP042645		SAMN09633672	SRS3528653	2018-07-10	2018-07-10	ESC_JA6164AA	Assembled	39	280027	4895497	Escherichia coli / Shigella;100.0%	117	36330	4	ESC_SA9386AA_AS
ESC_JA6587AA	UMB6454	SRR7534294;ILLUMINA;Paired;;SRX4402223	Human	Human	Homo sapiens; female					North America	United States	Illinois	Cook County	Maywood				Loyola University Chicago	Escherichia coli								PRJNA316969	SRP072679		SAMN09665215	SRS3556750	2018-07-18	2018-07-18	ESC_JA6587AA	Assembled	152	321713	5112540	Escherichia coli / Shigella;100.0%	66	24884	4	ESC_SA9925AA_AS
ESC_JA6588AA	UMB6611	SRR7534295;ILLUMINA;Paired;;SRX4402222	Human	Human	Homo sapiens; female					North America	United States	Illinois	Cook County	Maywood				Loyola University Chicago	Escherichia coli								PRJNA316969	SRP072679		SAMN09665216	SRS3556749	2018-07-18	2018-07-18	ESC_JA6588AA	Assembled	129	268775	5159019	Escherichia coli / Shigella;100.0%	82	23634	4	ESC_SA9924AA_AS
