Uberstrain	Name	Data Source(Accession No.;Sequencing Platform;Sequencing Library;Insert Size;Experiment;Status)	Source Niche	Source Type	Source Details	Collection Year	Collection Month	Collection Day	Collection Time	Continent	Country	Region	District	City	Post Code	Latitude	Longitude	Lab Contact	Species	Serological Group	Serotype	EcoR Cluster	Path/Nonpath	Simple Patho	Simple Disease	Comment	Bio Project ID	Project ID	Disease	Sample ID	Secondary Sample ID	Date Entered	Release Date	Barcode	Differences	ST	HC0 (indistinguishable)	HC2	HC5	HC10	HC20	HC50	HC100	HC200	HC400	HC1100 (cgST Cplx)	HC1500	HC2000	HC2350 (subsp.)
ESC_JA8297AA	TUM18667	DRR148255;ILLUMINA;Paired;500;DRX139006	Human	Human	Homo sapiens	2016	10											TUM-MID	Escherichia coli								PRJDB7087	DRP004406		SAMD00126492	DRS074235	2018-08-14	2018-08-14	ESC_JA8297AA	NaN	71614	71614	71614	71614	71614	71614	1680	1107	44	44	44	44	1	1
ESC_JA8302AA	TUM18662	DRR148250;ILLUMINA;Paired;500;DRX139001	Human	Human	Homo sapiens	2016	10											TUM-MID	Escherichia coli								PRJDB7087	DRP004406		SAMD00126487	DRS074230	2018-08-14	2018-08-14	ESC_JA8302AA	NaN	71587	71587	71587	71587	71587	71587	8435	8435	6624	44	44	44	1	1
ESC_JA8304AA	TUM18660	DRR148248;ILLUMINA;Paired;500;DRX138999	Human	Human	Homo sapiens	2016	10											TUM-MID	Escherichia coli								PRJDB7087	DRP004406		SAMD00126485	DRS074228	2018-08-14	2018-08-14	ESC_JA8304AA	NaN	71629	71587	71587	71587	71587	71587	8435	8435	6624	44	44	44	1	1
ESC_JA8321AA	TUM18643	DRR148231;ILLUMINA;Paired;500;DRX138982	Human	Human	Homo sapiens	2016	5											TUM-MID	Escherichia coli								PRJDB7087	DRP004406		SAMD00126468	DRS074211	2018-08-14	2018-08-14	ESC_JA8321AA	NaN	71542	71542	71542	71542	71542	71542	71542	9672	55	44	44	44	1	1
ESC_JA8339AA	TUM18625	DRR148213;ILLUMINA;Paired;500;DRX138964	Human	Human	Homo sapiens	2017	3											TUM-MID	Escherichia coli								PRJDB7087	DRP004406		SAMD00126450	DRS074193	2018-08-14	2018-08-14	ESC_JA8339AA	NaN	71567	71567	71567	71567	71567	71567	28118	12576	8655	44	44	44	1	1
ESC_JA8349AA	TUM18615	DRR148203;ILLUMINA;Paired;500;DRX138954	Human	Human	Homo sapiens	2017	3											TUM-MID	Escherichia coli								PRJDB7087	DRP004406		SAMD00126440	DRS074183	2018-08-14	2018-08-14	ESC_JA8349AA	NaN	71548	71548	71548	71548	71548	71548	15051	9672	55	44	44	44	1	1
ESC_JA8354AA	TUM18610	DRR148198;ILLUMINA;Paired;500;DRX138949	Human	Human	Homo sapiens	2017	3											TUM-MID	Escherichia coli								PRJDB7087	DRP004406		SAMD00126435	DRS074178	2018-08-14	2018-08-14	ESC_JA8354AA	NaN	71555	71555	71555	71555	71555	71555	8435	8435	6624	44	44	44	1	1
ESC_JA8415AA	TUM18549	DRR148137;ILLUMINA;Paired;500;DRX138888	Human	Human	Homo sapiens	2016	9											TUM-MID	Escherichia coli								PRJDB7087	DRP004406		SAMD00126374	DRS074117	2018-08-14	2018-08-14	ESC_JA8415AA	NaN	71385	71385	71385	71385	71385	71385	71385	55	55	44	44	44	1	1
ESC_JA8518AA	95917	traces-0sHuGdq;ILLUMINA;Paired;;NA				2014												B. Nagy, Veterinary Medical Research Institute, Budapest														2018-08-20	2019-02-22	ESC_JA8518AA	NaN	69507	69507	69507	69507	30741	2245	2245	2245	1592	44	44	44	1	1
ESC_JA8574AA	414ESBA	SRR7724574;ILLUMINA;Paired;;SRX4581342	Wild Animal	Avian	Seagull; Chroicocephalus; ESBA	2017				Oceania	Australia	New South Wales						Murdoch University	Escherichia coli		O50/O2:H7						PRJNA486855	SRP158447		SAMN09866863	SRS3695668	2018-08-21	2018-08-20	ESC_JA8574AA	NaN	71975	71975	71975	71975	71975	71975	70926	1104	1104	44	44	44	1	1
ESC_JA8645AA	432CREB	SRR7724645;ILLUMINA;Paired;;SRX4581271	Wild Animal	Avian	Seagull; Chroicocephalus; CREB	2017				Oceania	Australia	South Australia						Murdoch University	Escherichia coli		O2:H4						PRJNA486855	SRP158447		SAMN09866879	SRS3695598	2018-08-21	2018-08-20	ESC_JA8645AA	NaN	71912	71912	71912	71912	71912	71912	6748	6748	6624	44	44	44	1	1
ESC_JA8872AA	ST_Warwick 95 / ST_Pasteur 1	ERR2750893;ILLUMINA;Paired;300;ERX2763947	Human	Human	Homo sapiens; Blood product	2011				Europe	France							Hopital Henri Mondor APHP	Escherichia coli		O1:H7						PRJEB28300	ERP110487		SAMEA4848523	ERS2668375	2018-08-23	2018-08-22	ESC_JA8872AA	NaN	72085	72085	72084	72084	72084	2245	2245	2245	1592	44	44	44	1	1
ESC_JA9615AA	NMI31_17	traces-0KLFxsm;ILLUMINA;Paired;;NA				2017												NMI														2018-08-28	2019-03-02	ESC_JA9615AA	NaN	70040	70040	70040	70040	70040	70040	70040	70040	70040	44	44	44	1	1
ESC_JA9747AA		ERR2759670;ILLUMINA;Paired;423;ERX2772663																Wellcome Sanger Institute	Escherichia coli								PRJEB20357	ERP022502		SAMEA104147111	ERS1806129	2018-08-29	2018-08-29	ESC_JA9747AA	NaN	71030	71030	71030	71030	71030	71030	55	55	55	44	44	44	1	1
ESC_JA9760AA		ERR2759657;ILLUMINA;Paired;421;ERX2772650																Wellcome Sanger Institute	Escherichia coli								PRJEB20357	ERP022502		SAMEA104147096	ERS1806114	2018-08-29	2018-08-29	ESC_JA9760AA	NaN	72296	72296	70998	70998	70998	70998	70998	70998	44	44	44	44	1	1
ESC_KA0150AA	722-050914-2-12 salp EC	traces-0NAfvrA;ILLUMINA;Paired;;NA	Poultry	Poultry														IVS, University of Copenhagen	Escherichia coli				Pathogen									2018-09-13	2019-03-18	ESC_KA0150AA	NaN	72096	72096	72096	72096	72096	10890	9662	44	44	44	44	44	1	1
ESC_KA0474AA		SRR7828669;ILLUMINA;Paired;;SRX4679781	Human	Human	Homo sapiens; blood; Age: 64; female; Blood	2017				Oceania	Australia							University of Queensland	Escherichia coli								PRJNA398288	SRP115500		SAMN10058899	SRS3773534	2018-09-14	2018-09-13	ESC_KA0474AA	NaN	73043	73043	73043	73043	73043	73043	28140	28140	6624	44	44	44	1	1
ESC_KA0580AA		SRR7828787;ILLUMINA;Paired;;SRX4679663	Human	Human	Homo sapiens; blood; Age: 50; male; Blood	2015				Asia	Singapore							University of Queensland	Escherichia coli								PRJNA398288	SRP115500		SAMN10058919	SRS3773414	2018-09-14	2018-09-13	ESC_KA0580AA	NaN	72906	72906	72906	72906	72906	72906	72906	72906	1592	44	44	44	1	1
ESC_KA0602AA		SRR7828815;ILLUMINA;Paired;;SRX4679635	Human	Human	Homo sapiens; blood; Age: 73; female; Blood	2015				Asia	Singapore							University of Queensland	Escherichia coli								PRJNA398288	SRP115500		SAMN10058956	SRS3773386	2018-09-14	2018-09-13	ESC_KA0602AA	NaN	72804	72804	72804	72804	72804	72804	1104	1104	1104	44	44	44	1	1
ESC_KA0617AA		SRR7828831;ILLUMINA;Paired;;SRX4679619	Human	Human	Homo sapiens; blood; Age: 63; female; Blood	2015				Oceania	Australia							University of Queensland	Escherichia coli								PRJNA398288	SRP115500		SAMN10058931	SRS3773370	2018-09-14	2018-09-13	ESC_KA0617AA	NaN	72819	72819	72819	72819	72819	4005	1104	1104	1104	44	44	44	1	1
ESC_KA1151AA	722-060714-2-1 salp EC	traces-0YZCAZZ;ILLUMINA;Paired;;NA				2014				Europe	Denmark							IVS, University of Copenhagen	Escherichia coli				Pathogen									2018-09-17	2019-03-22	ESC_KA1151AA	NaN	72395	72395	72395	72096	72096	10890	9662	44	44	44	44	44	1	1
ESC_KA1153AA	729-270514-x-12 salp EC	traces-0CWeUcN;ILLUMINA;Paired;;NA																IVS, University of Copenhagen														2018-09-17	2019-03-22	ESC_KA1153AA	NaN	72397	72397	72397	72397	4252	4252	4252	4252	4252	44	44	44	1	1
ESC_KA1163AA	722-041114-2-4 salp EC	traces-0LNnGHc;ILLUMINA;Paired;;NA																IVS, University of Copenhagen														2018-09-17	2019-03-22	ESC_KA1163AA	NaN	72410	72410	72410	72397	4252	4252	4252	4252	4252	44	44	44	1	1
ESC_KA1164AA	722-221014-1-9 salp EC	traces-0gNFeZW;ILLUMINA;Paired;;NA																IVS, University of Copenhagen														2018-09-17	2019-03-22	ESC_KA1164AA	NaN	72409	72409	72409	72409	4252	4252	4252	4252	4252	44	44	44	1	1
ESC_KA1170AA	723-270614-3-10 salp EC	traces-0iguaaS;ILLUMINA;Paired;;NA																IVS, University of Copenhagen														2018-09-17	2019-03-22	ESC_KA1170AA	NaN	72419	72419	72419	72397	4252	4252	4252	4252	4252	44	44	44	1	1
ESC_KA1171AA	723-140814-4-11 salp EC	traces-0WScQbE;ILLUMINA;Paired;;NA																IVS, University of Copenhagen														2018-09-17	2019-03-22	ESC_KA1171AA	NaN	72420	72420	72420	72397	4252	4252	4252	4252	4252	44	44	44	1	1
ESC_KA1176AA	572173	SRR7850220;ILLUMINA;Paired;;SRX4700979	Human	Human	human; Homo sapiens	2018	7			Europe	United Kingdom							Public Health England	Escherichia coli		Escherichia Coli						PRJNA315192	SRP071789		SAMN10075721	SRS3787306	2018-09-17	2018-09-17	ESC_KA1176AA	NaN	73806	73806	73806	73806	73806	73806	6748	6748	6624	44	44	44	1	1
ESC_KA1566AA	729-021214-2-6 salp EC	traces-0dFgXkk;ILLUMINA;Paired;;NA																IVS, University of Copenhagen														2018-09-18	2019-03-23	ESC_KA1566AA	NaN	72594	72594	72594	72594	4252	4252	4252	4252	4252	44	44	44	1	1
ESC_KA1567AA	729-270514-x-12 lever EC	traces-0RKsKpM;ILLUMINA;Paired;;NA																IVS, University of Copenhagen														2018-09-18	2019-03-23	ESC_KA1567AA	NaN	72397	72397	72397	72397	4252	4252	4252	4252	4252	44	44	44	1	1
ESC_KA1568AA	729-221014-1-5 salp EC	traces-0gjKSbf;ILLUMINA;Paired;;NA																IVS, University of Copenhagen														2018-09-18	2019-03-23	ESC_KA1568AA	NaN	72596	72596	72596	72397	4252	4252	4252	4252	4252	44	44	44	1	1
ESC_KA1585AA	730-060115-5-1 salp EC	traces-0UOpmwC;ILLUMINA;Paired;;NA																IVS, University of Copenhagen														2018-09-18	2019-03-23	ESC_KA1585AA	NaN	72611	72611	72611	72611	4252	4252	4252	4252	4252	44	44	44	1	1
ESC_KA1587AA	730-091214-5-5 salp EC	traces-0QxWkKV;ILLUMINA;Paired;;NA																IVS, University of Copenhagen														2018-09-18	2019-03-23	ESC_KA1587AA	NaN	72612	72611	72611	72611	4252	4252	4252	4252	4252	44	44	44	1	1
ESC_KA1597AA	730-070115-x-25 salp EC	traces-0KmrnDY;ILLUMINA;Paired;;NA																IVS, University of Copenhagen														2018-09-18	2019-03-23	ESC_KA1597AA	NaN	72623	72623	72623	72623	72623	72623	2245	2245	1592	44	44	44	1	1
ESC_KA1759AA	D9011	SRR7879962;ILLUMINA;Paired;;SRX4718605	Human	Human	Homo sapiens; urine	2012				North America	United States	Unresolved	Unresolved	Unresolved				The Broad Institute	Escherichia coli								PRJNA448593	SRP162179		SAMN10093646	SRS3803990	2018-09-20	2018-09-20	ESC_KA1759AA	NaN	74036	74036	74036	74036	74036	74036	4847	55	55	44	44	44	1	1
ESC_KA1760AA	P6100	SRR7879961;ILLUMINA;Paired;;SRX4718604	Human	Human	Homo sapiens; urine	2012				North America	United States	Pennsylvania						The Broad Institute	Escherichia coli								PRJNA448593	SRP162179		SAMN10093635	SRS3803989	2018-09-20	2018-09-20	ESC_KA1760AA	NaN	74034	74034	74034	74034	74034	74034	55	55	55	44	44	44	1	1
ESC_KA1769AA	P6138	SRR7879952;ILLUMINA;Paired;;SRX4718595	Human	Human	Homo sapiens; urine	2013				North America	United States	Pennsylvania						The Broad Institute	Escherichia coli								PRJNA448593	SRP162179		SAMN10093638	SRS3803980	2018-09-20	2018-09-20	ESC_KA1769AA	NaN	74047	74047	74047	74047	74047	74047	1107	1107	44	44	44	44	1	1
ESC_KA1773AA	R9521	SRR7879948;ILLUMINA;Paired;;SRX4718591	Human	Human	Homo sapiens; urine	2014				North America	United States	Rhode Island						The Broad Institute	Escherichia coli								PRJNA448593	SRP162179		SAMN10093647	SRS3803976	2018-09-20	2018-09-20	ESC_KA1773AA	NaN	74050	74050	74050	74050	74050	74050	74050	55	55	44	44	44	1	1
ESC_KA1775AA	P6067	SRR7879946;ILLUMINA;Paired;;SRX4718589	Human	Human	Homo sapiens; urine	2012				North America	United States	Pennsylvania						The Broad Institute	Escherichia coli								PRJNA448593	SRP162179		SAMN10093632	SRS3803974	2018-09-20	2018-09-20	ESC_KA1775AA	NaN	74051	74051	74051	74051	74051	73991	55	55	55	44	44	44	1	1
ESC_KA1781AA	P6004	SRR7879940;ILLUMINA;Paired;;SRX4718583	Human	Human	Homo sapiens; urine	2012				North America	United States	Pennsylvania						The Broad Institute	Escherichia coli								PRJNA448593	SRP162179		SAMN10093621	SRS3803968	2018-09-20	2018-09-20	ESC_KA1781AA	NaN	74054	74054	74054	74054	74054	73991	55	55	55	44	44	44	1	1
ESC_KA1791AA	P6036	SRR7879930;ILLUMINA;Paired;;SRX4718573	Human	Human	Homo sapiens; urine	2012				North America	United States	Pennsylvania						The Broad Institute	Escherichia coli								PRJNA448593	SRP162179		SAMN10093625	SRS3803958	2018-09-20	2018-09-20	ESC_KA1791AA	NaN	74026	74026	74026	74026	74026	74026	4921	55	55	44	44	44	1	1
ESC_KA1793AA	P6050	SRR7879928;ILLUMINA;Paired;;SRX4718571	Human	Human	Homo sapiens; urine	2012				North America	United States	Pennsylvania						The Broad Institute	Escherichia coli								PRJNA448593	SRP162179		SAMN10093627	SRS3803957	2018-09-20	2018-09-20	ESC_KA1793AA	NaN	74027	74027	74027	74027	74027	74027	1678	55	55	44	44	44	1	1
ESC_KA1799AA	P6035	SRR7879922;ILLUMINA;Paired;;SRX4718565	Human	Human	Homo sapiens; urine	2012				North America	United States	Pennsylvania						The Broad Institute	Escherichia coli								PRJNA448593	SRP162179		SAMN10093624	SRS3803950	2018-09-20	2018-09-20	ESC_KA1799AA	NaN	74028	74028	74028	74028	74028	74028	3702	55	55	44	44	44	1	1
ESC_KA1801AA	P1029	SRR7879920;ILLUMINA;Paired;;SRX4718563	Human	Human	Homo sapiens; urine	2012				North America	United States	Pennsylvania						The Broad Institute	Escherichia coli								PRJNA448593	SRP162179		SAMN10093619	SRS3803948	2018-09-20	2018-09-20	ESC_KA1801AA	NaN	73991	73991	73991	73991	73991	73991	55	55	55	44	44	44	1	1
ESC_KA1803AA	P6128	SRR7879918;ILLUMINA;Paired;;SRX4718561	Human	Human	Homo sapiens; urine	2013				North America	United States	Pennsylvania						The Broad Institute	Escherichia coli								PRJNA448593	SRP162179		SAMN10093562	SRS3803944	2018-09-20	2018-09-19	ESC_KA1803AA	NaN	73992	73992	73992	73992	73992	73992	3702	55	55	44	44	44	1	1
ESC_KA1804AA	P6352	SRR7879917;ILLUMINA;Paired;;SRX4718560	Human	Human	Homo sapiens; urine	2015				North America	United States	Pennsylvania						The Broad Institute	Escherichia coli								PRJNA448593	SRP162179		SAMN10093568	SRS3803943	2018-09-20	2018-09-19	ESC_KA1804AA	NaN	73995	73995	73995	73995	73995	73995	73995	55	55	44	44	44	1	1
ESC_KA1805AA	P6086	SRR7879916;ILLUMINA;Paired;;SRX4718559	Human	Human	Homo sapiens; urine	2012				North America	United States	Pennsylvania						The Broad Institute	Escherichia coli								PRJNA448593	SRP162179		SAMN10093560	SRS3803942	2018-09-20	2018-09-19	ESC_KA1805AA	NaN	73996	73996	73996	73996	73996	73996	73996	27328	1592	44	44	44	1	1
ESC_KA1806AA	P6350	SRR7879915;ILLUMINA;Paired;;SRX4718558	Human	Human	Homo sapiens; urine	2015				North America	United States	Pennsylvania						The Broad Institute	Escherichia coli								PRJNA448593	SRP162179		SAMN10093567	SRS3803941	2018-09-20	2018-09-19	ESC_KA1806AA	NaN	73994	73994	73994	73994	73994	73994	9592	55	55	44	44	44	1	1
ESC_KA1808AA	P6034	SRR7879913;ILLUMINA;Paired;;SRX4718556	Human	Human	Homo sapiens; urine	2012				North America	United States	Pennsylvania						The Broad Institute	Escherichia coli								PRJNA448593	SRP162179		SAMN10093559	SRS3803939	2018-09-20	2018-09-19	ESC_KA1808AA	NaN	73998	73998	73998	73998	73998	28142	28118	12576	8655	44	44	44	1	1
ESC_KA1814AA	P6232	SRR7879907;ILLUMINA;Paired;;SRX4718550	Human	Human	Homo sapiens; urine	2013				North America	United States	Pennsylvania						The Broad Institute	Escherichia coli								PRJNA448593	SRP162179		SAMN10093550	SRS3803933	2018-09-20	2018-09-19	ESC_KA1814AA	NaN	74072	74072	74072	74072	74072	74072	3702	55	55	44	44	44	1	1
ESC_KA1815AA	P6158	SRR7879906;ILLUMINA;Paired;;SRX4718549	Human	Human	Homo sapiens; urine	2013				North America	United States	Pennsylvania						The Broad Institute	Escherichia coli								PRJNA448593	SRP162179		SAMN10093564	SRS3803932	2018-09-20	2018-09-19	ESC_KA1815AA	NaN	73969	73969	73969	73969	73969	73969	3702	55	55	44	44	44	1	1
ESC_KA1822AA	P6136	SRR7879899;ILLUMINA;Paired;;SRX4718542	Human	Human	Homo sapiens; urine	2013				North America	United States	Pennsylvania						The Broad Institute	Escherichia coli								PRJNA448593	SRP162179		SAMN10093563	SRS3803927	2018-09-20	2018-09-19	ESC_KA1822AA	NaN	74014	74014	74014	74014	74014	74014	74014	8435	6624	44	44	44	1	1
ESC_KA1940AA	LL_39	traces-0rRbyMQ;ILLUMINA;Paired;;NA	Poultry	Avian	Broiler breeder	2016				Europe	Croatia							miki@sund.ku.dk	Escherichia coli													2018-09-24	2019-03-29	ESC_KA1940AA	NaN	73286	73286	73286	73286	73286	60748	36470	36470	1592	44	44	44	1	1
ESC_KA1948AA	LL_459	traces-0wORHZi;ILLUMINA;Paired;;NA	Poultry	Avian	Broiler breeder	2018				Europe	Croatia							miki@sund.ku.dk	Escherichia coli													2018-09-24	2019-03-29	ESC_KA1948AA	NaN	73402	73402	73402	41869	41869	2245	2245	2245	1592	44	44	44	1	1
ESC_KA1949AA	LL_509	traces-0qpKhqS;ILLUMINA;Paired;;NA	Poultry	Avian	Broiler breeder	2018				Europe	Croatia							miki@sund.ku.dk	Escherichia coli													2018-09-24	2019-03-29	ESC_KA1949AA	NaN	73420	73420	73420	41869	41869	2245	2245	2245	1592	44	44	44	1	1
ESC_KA1951AA	LL_38	traces-0WPJWup;ILLUMINA;Paired;;NA	Poultry	Avian	Broiler breeder	2016				Europe	Croatia							miki@sund.ku.dk	Escherichia coli													2018-09-24	2019-03-29	ESC_KA1951AA	NaN	73438	73438	73286	73286	73286	60748	36470	36470	1592	44	44	44	1	1
ESC_KA1953AA	LL_325	traces-0lvDOLW;ILLUMINA;Paired;;NA	Poultry	Avian	Broiler breeder	2017				Europe	Croatia							miki@sund.ku.dk	Escherichia coli													2018-09-24	2019-03-29	ESC_KA1953AA	NaN	73566	73550	73550	41869	41869	2245	2245	2245	1592	44	44	44	1	1
ESC_KA1954AA	LL_324	traces-0fiTaBu;ILLUMINA;Paired;;NA	Poultry	Avian	Broiler breeder	2017				Europe	Croatia							miki@sund.ku.dk	Escherichia coli													2018-09-24	2019-03-29	ESC_KA1954AA	NaN	73582	73550	73550	41869	41869	2245	2245	2245	1592	44	44	44	1	1
ESC_KA1955AA	LL_327	traces-0Cuudcf;ILLUMINA;Paired;;NA	Poultry	Avian	Broiler breeder	2017				Europe	Croatia							miki@sund.ku.dk	Escherichia coli													2018-09-24	2019-03-29	ESC_KA1955AA	NaN	73550	73550	73550	41869	41869	2245	2245	2245	1592	44	44	44	1	1
ESC_KA1956AA	LL_463	traces-0FxBBcS;ILLUMINA;Paired;;NA	Poultry	Avian	Broiler breeder	2018				Europe	Croatia							miki@sund.ku.dk	Escherichia coli													2018-09-24	2019-03-29	ESC_KA1956AA	NaN	73591	73591	73591	41869	41869	2245	2245	2245	1592	44	44	44	1	1
ESC_KA2123AA	LL_342	traces-0MrCuSc;ILLUMINA;Paired;;NA	Poultry	Avian	Broiler breeder	2017				Europe	Croatia							miki@sund.ku.dk	Escherichia coli													2018-09-25	2019-03-30	ESC_KA2123AA	NaN	73900	73900	73900	41869	41869	2245	2245	2245	1592	44	44	44	1	1
ESC_KA2124AA	LL_328	traces-0zibbMY;ILLUMINA;Paired;;NA	Poultry	Avian	Broiler breeder	2017				Europe	Croatia							miki@sund.ku.dk	Escherichia coli													2018-09-25	2019-03-30	ESC_KA2124AA	NaN	73901	73550	73550	41869	41869	2245	2245	2245	1592	44	44	44	1	1
ESC_KA2279AA	PSU-1316	SRR7904963;ILLUMINA;Paired;500;SRX4741323	Environment	Water/River	Waste Water	2004				North America	United States	New York		New York				FDA Center for Food Safety and Applied Nutrition	Escherichia coli								PRJNA357722	SRP101500		SAMN10132614	SRS3822654	2018-09-27	2018-09-26	ESC_KA2279AA	NaN	74289	74289	74289	74289	74289	73991	55	55	55	44	44	44	1	1
ESC_KA2293AA	PSU-1301	SRR7904911;ILLUMINA;Paired;500;SRX4741271	Environment	Water/River	Waste Water	2004				North America	United States	New York		New York				FDA Center for Food Safety and Applied Nutrition	Escherichia coli								PRJNA357722	SRP101500		SAMN10132571	SRS3822611	2018-09-27	2018-09-26	ESC_KA2293AA	NaN	74278	74278	74278	74278	74278	74278	74278	1107	44	44	44	44	1	1
ESC_KA2394AA	17039	traces-0ovCBJP;ILLUMINA;Paired;;NA,traces-0KFaGtv;ILLUMINA;Paired;;NA	Human	Human						Europe	Sweden	Uppsala	Uppsala Municipality	Uppsala				Clinical Microbiology, Uppsala University														2018-11-25	2019-12-02	ESC_KA2394AA	NaN	78611	78611	78611	78611	78611	78611	10441	8620	1592	44	44	44	1	1
ESC_KA2408AA	4002	traces-0upgRFB;ILLUMINA;Paired;;NA,traces-0Odpspf;ILLUMINA;Paired;;NA								Europe	Sweden	Halland	Halmstad Municipality	Halmstad				Clinical Microbiology, Uppsala University														2018-12-12	2019-12-19	ESC_KA2408AA	NaN	82774	81003	81003	81003	81003	10602	6620	6620	1104	44	44	44	1	1
ESC_KA2643AA	613669	SRR7956014;ILLUMINA;Paired;;SRX4789695				2018	9			Europe	United Kingdom							Public Health England	Escherichia coli		Escherichia Coli						PRJNA315192	SRP071789		SAMN10166971	SRS3869011	2018-10-03	2018-10-03	ESC_KA2643AA	NaN	74402	74402	74402	12209	12209	12209	12209	12209	1592	44	44	44	1	1
ESC_KA2680AA	105	traces-0jBTokb;ILLUMINA;Paired;;NA				2014				Europe	Denmark							Egle Kudirkiene; University of Copenhagen														2018-10-07	2019-04-11	ESC_KA2680AA	NaN	72611	72611	72611	72611	4252	4252	4252	4252	4252	44	44	44	1	1
ESC_KA2681AA	107	traces-0tEnqkx;ILLUMINA;Paired;;NA				2014				Europe	Denmark							Egle Kudirkiene, University of Copenhagen														2018-10-07	2019-04-11	ESC_KA2681AA	NaN	72612	72611	72611	72611	4252	4252	4252	4252	4252	44	44	44	1	1
ESC_KA2682AA	54	traces-0rtpcym;ILLUMINA;Paired;;NA				2014				Europe	Denmark							Egle Kudirkiene, University of Copenhagen														2018-10-07	2019-04-11	ESC_KA2682AA	NaN	72395	72395	72395	72096	72096	10890	9662	44	44	44	44	44	1	1
ESC_KA2683AA	58	traces-0UgoxQQ;ILLUMINA;Paired;;NA				2014				Europe	Denmark							Egle Kudirkiene, University of Copenhagen														2018-10-07	2019-04-11	ESC_KA2683AA	NaN	72397	72397	72397	72397	4252	4252	4252	4252	4252	44	44	44	1	1
ESC_KA2684AA	53	traces-0ipTfaa;ILLUMINA;Paired;;NA				2014				Europe	Denmark							Egle Kudirkiene, University of Copenhagen														2018-10-07	2019-04-11	ESC_KA2684AA	NaN	72096	72096	72096	72096	72096	10890	9662	44	44	44	44	44	1	1
ESC_KA2685AA	69	traces-0YMiigO;ILLUMINA;Paired;;NA				2014				Europe	Denmark							Egle Kudirkiene, University of Copenhagen														2018-10-07	2019-04-11	ESC_KA2685AA	NaN	72410	72410	72410	72397	4252	4252	4252	4252	4252	44	44	44	1	1
ESC_KA2686AA	77	traces-0oFlPAN;ILLUMINA;Paired;;NA				2014				Europe	Denmark							Egle Kudirkiene, University of Copenhagen														2018-10-07	2019-04-11	ESC_KA2686AA	NaN	72419	72419	72419	72397	4252	4252	4252	4252	4252	44	44	44	1	1
ESC_KA2687AA	70	traces-0YEnLfz;ILLUMINA;Paired;;NA				2014				Europe	Denmark							Egle Kudirkiene, University of Copenhagen														2018-10-07	2019-04-11	ESC_KA2687AA	NaN	72410	72410	72410	72397	4252	4252	4252	4252	4252	44	44	44	1	1
ESC_KA2688AA	71	traces-0rAFaHk;ILLUMINA;Paired;;NA				2014				Europe	Denmark							Egle Kudirkiene, University of Copenhagen														2018-10-07	2019-04-11	ESC_KA2688AA	NaN	72409	72409	72409	72409	4252	4252	4252	4252	4252	44	44	44	1	1
ESC_KA2689AA	86	traces-0OyhffP;ILLUMINA;Paired;;NA				2014				Europe	Denmark							Egle Kudirkiene, University of Copenhagen														2018-10-07	2019-04-11	ESC_KA2689AA	NaN	72397	72397	72397	72397	4252	4252	4252	4252	4252	44	44	44	1	1
