"","name","SEQUENCE","same_scaff"
"13796","ESC_NA3974AA_AS","NODE_8_length_170187_cov_19.5443","ISfinder_Feb_2020_MITEEc1:U00096"
"13797","ESC_NA3974AA_AS","NODE_80_length_5119_cov_17.6615","ISfinder_Feb_2020_IS3:X02311"
"13798","ESC_NA3974AA_AS","NODE_83_length_5066_cov_15.0089","vfdb_vat"
"13799","ESC_NA3974AA_AS","NODE_84_length_4867_cov_13.4329","card_tet(B)"
"13800","ESC_NA3974AA_AS","NODE_9_length_163007_cov_18.2435","card_emrY card_emrK card_evgA card_evgS card_acrD"
"13801","ESC_NA3974AA_AS","NODE_95_length_2125_cov_21.6026","EC_custom_iss_type1_pAPEC-O2-ColV"
"13802","ESC_NA3974AA_AS","NODE_96_length_2053_cov_13.5213","EC_custom_ompT_HM210637.1"
"13803","ESC_NA3975AA_AS","NODE_1_length_228548_cov_16.8642","card_bacA card_acrS card_acrE card_acrF"
"13804","ESC_NA3975AA_AS","NODE_109_length_7279_cov_17.5752","ISfinder_Feb_2020_ISEc45:NC_004431"
"13805","ESC_NA3975AA_AS","NODE_111_length_6743_cov_12.7603","card_tet(B)"
"13806","ESC_NA3975AA_AS","NODE_112_length_6360_cov_15.7808","card_mdtF card_gadW card_gadX"
"13807","ESC_NA3975AA_AS","NODE_117_length_5392_cov_15.3624","plasmidfinder_IncFIB(AP001918)_1"
"13808","ESC_NA3975AA_AS","NODE_12_length_98736_cov_15.8534","card_acrD"
"13809","ESC_NA3975AA_AS","NODE_122_length_4659_cov_16.3369","EC_custom_yeeT_|VFG1529"
"13810","ESC_NA3975AA_AS","NODE_123_length_4594_cov_14.4784","vfdb_vat"
"13811","ESC_NA3975AA_AS","NODE_13_length_98492_cov_17.3057","EC_custom_VGI-1_tRNA_modification_GTPase_TrmE"
"13812","ESC_NA3975AA_AS","NODE_143_length_2216_cov_13.5893","vfdb_papX"
"13813","ESC_NA3975AA_AS","NODE_145_length_2125_cov_13.8824","EC_custom_iss_type1_pAPEC-O2-ColV"
"13814","ESC_NA3975AA_AS","NODE_148_length_1957_cov_10.0514","EC_custom_kpsMT(II)_K2:CP000468.1:|APEC-O1|3376659-3378102 vfdb_kpsM"
"13815","ESC_NA3975AA_AS","NODE_15_length_97505_cov_12.8013","plasmidfinder_p0111_1"
"13816","ESC_NA3975AA_AS","NODE_158_length_1282_cov_198.435","ISfinder_Feb_2020_IS10R:J01829"
"13817","ESC_NA3975AA_AS","NODE_16_length_97407_cov_13.3978","card_Escherichia_coli_emrE EC_custom_fyuA_Z35106.1 EC_custom_irp2_(gi:117624162)|VFG012550 vfdb_fyuA vfdb_ybtE vfdb_ybtT vfdb_ybtU vfdb_irp1 vfdb_irp2 vfdb_ybtA vfdb_ybtP vfdb_ybtQ vfdb_ybtX vfdb_ybtS"
"13818","ESC_NA3975AA_AS","NODE_163_length_1010_cov_17.2174","EC_custom_hylF_CP000836.1"
"13819","ESC_NA3975AA_AS","NODE_17_length_95203_cov_15.1453","vfdb_ompA"
"13820","ESC_NA3975AA_AS","NODE_178_length_764_cov_69.2606","ISfinder_Feb_2020_IS1S:M37615"
"13821","ESC_NA3975AA_AS","NODE_19_length_93304_cov_16.3242","EC_custom_fimH_CP015076.1 vfdb_fimH vfdb_fimG vfdb_fimF vfdb_fimD vfdb_fimC vfdb_fimI vfdb_fimA"
"13822","ESC_NA3975AA_AS","NODE_2_length_153470_cov_15.4296","card_pmrF card_yojI"
"13823","ESC_NA3975AA_AS","NODE_20_length_90396_cov_16.528","card_tolC"
"13824","ESC_NA3975AA_AS","NODE_23_length_84237_cov_16.961","ISfinder_Feb_2020_MITEEc1:U00096 ISfinder_Feb_2020_ISEc23:[]"
"13825","ESC_NA3975AA_AS","NODE_25_length_75159_cov_16.8236","ISfinder_Feb_2020_IS200C:NC_004431"
"13826","ESC_NA3975AA_AS","NODE_26_length_74872_cov_15.3847","EC_custom_iss_type1_pAPEC-O2-ColV"
"13827","ESC_NA3975AA_AS","NODE_28_length_68836_cov_14.4967","card_marA"
"13828","ESC_NA3975AA_AS","NODE_29_length_68667_cov_15.1809","EC_custom_malX_AF081286.1:c2588-1008"
"13829","ESC_NA3975AA_AS","NODE_3_length_152178_cov_16.3447","card_emrR card_emrA card_emrB"
"13830","ESC_NA3975AA_AS","NODE_31_length_64091_cov_13.8408","card_mdtA card_mdtB card_mdtC card_baeS card_baeR"
"13831","ESC_NA3975AA_AS","NODE_32_length_61026_cov_15.5909","EC_custom_cvaA_AY545598.5 EC_custom_cvaB_AY545598.5 EC_custom_cvaC_X57525.1 EC_custom_cvi_AY545598.5 EC_custom_traT_CP018978.1 vfdb_iroB vfdb_iroC vfdb_iroD vfdb_iroE vfdb_iroN"
"13832","ESC_NA3975AA_AS","NODE_33_length_60332_cov_15.6355","vfdb_chuV vfdb_chuU vfdb_chuY vfdb_chuX vfdb_chuW vfdb_chuT vfdb_chuA vfdb_chuS"
"13833","ESC_NA3975AA_AS","NODE_34_length_52743_cov_15.8038","EC_custom_usp_AB056439"
"13834","ESC_NA3975AA_AS","NODE_36_length_50717_cov_16.3821","card_evgS card_evgA card_emrK card_emrY"
"13835","ESC_NA3975AA_AS","NODE_37_length_50524_cov_17.7946","card_Escherichia_coli_ampC"
"13836","ESC_NA3975AA_AS","NODE_4_length_148980_cov_16.0281","card_Escherichia_coli_acrA card_acrB"
"13837","ESC_NA3975AA_AS","NODE_40_length_42636_cov_14.649","ISfinder_Feb_2020_IS150:X07037 ISfinder_Feb_2020_ISEc38:AJ303141"
"13838","ESC_NA3975AA_AS","NODE_44_length_38694_cov_17.8208","vfdb_aslA"
"13839","ESC_NA3975AA_AS","NODE_45_length_38501_cov_18.0619","card_eptA EC_custom_yeeT_|VFG1529"
"13840","ESC_NA3975AA_AS","NODE_46_length_38125_cov_17.4453","EC_custom_fecA_NC_000913.3 ISfinder_Feb_2020_IS4:J01733 ISfinder_Feb_2020_IS911:X17613 ISfinder_Feb_2020_ISSd1:M21947 ISfinder_Feb_2020_IS1F:X52538"
"13841","ESC_NA3975AA_AS","NODE_49_length_36535_cov_14.0852","vfdb_entA vfdb_entB vfdb_entE vfdb_entC vfdb_fepB vfdb_entS vfdb_fepD vfdb_fepG vfdb_fepC"
"13842","ESC_NA3975AA_AS","NODE_5_length_139802_cov_16.8441","card_mdtP card_mdtO card_mdtN"
"13843","ESC_NA3975AA_AS","NODE_50_length_36529_cov_15.3293","vfdb_entD vfdb_fepA vfdb_fes vfdb_entF"
"13844","ESC_NA3975AA_AS","NODE_54_length_31038_cov_15.7862","card_kdpE"
"13845","ESC_NA3975AA_AS","NODE_58_length_29482_cov_16.3324","EC_custom_yeeT_|VFG1529 vfdb_fimE vfdb_fimB"
"13846","ESC_NA3975AA_AS","NODE_59_length_29464_cov_15.6234","card_Escherichia_coli_ampH"
"13847","ESC_NA3975AA_AS","NODE_6_length_133936_cov_15.223","card_Escherichia_coli_mdfA ISfinder_Feb_2020_MITEEc1:U00096"
"13848","ESC_NA3975AA_AS","NODE_60_length_28024_cov_16.2798","EC_custom_papI_DQ095216.1 ISfinder_Feb_2020_ISEc48:ADUS01000070 ISfinder_Feb_2020_IS1203:U06468 vfdb_papI"
"13849","ESC_NA3975AA_AS","NODE_63_length_26734_cov_16.1446","card_msbA"
"13850","ESC_NA3975AA_AS","NODE_65_length_23251_cov_15.539","card_ugd EC_custom_yeeT_|VFG1529"
"13851","ESC_NA3975AA_AS","NODE_7_length_124859_cov_14.5856","card_H-NS"
"13852","ESC_NA3975AA_AS","NODE_70_length_19662_cov_16.4037","EC_custom_iutA_KU578032.1 EC_custom_iucD_AY545598.5 ISfinder_Feb_2020_IS1S:M37615 vfdb_iucD vfdb_iucC vfdb_iucB vfdb_iucA"
"13853","ESC_NA3975AA_AS","NODE_71_length_18518_cov_16.3145","vfdb_fdeC"
"13854","ESC_NA3975AA_AS","NODE_73_length_17858_cov_15.0001","ISfinder_Feb_2020_ISEc32:NC_011747"
"13855","ESC_NA3975AA_AS","NODE_74_length_17426_cov_17.8081","card_CRP"
"13856","ESC_NA3975AA_AS","NODE_76_length_17359_cov_14.7682","card_mdtH"
"13857","ESC_NA3975AA_AS","NODE_77_length_17108_cov_17.3045","EC_custom_yeeT_|VFG1529 vfdb_kpsD"
"13858","ESC_NA3975AA_AS","NODE_78_length_16969_cov_15.8089","EC_custom_etsA_KU578032 EC_custom_ompT_HM210637.1 ISfinder_Feb_2020_IS629:X51586"
"13859","ESC_NA3975AA_AS","NODE_8_length_121292_cov_16.6388","card_cpxA"
"13860","ESC_NA3975AA_AS","NODE_80_length_16252_cov_16.2757","EC_custom_papB_CU928161 EC_custom_papA_CU928161 EC_custom_papH_CU928161 EC_custom_papC_CU928161 EC_custom_papD_CU928161 EC_custom_papJ_CU928161 EC_custom_papK_CU928161 EC_custom_papE_CU928161 EC_custom_papF_CU928161 EC_custom_papGII_DQ095216.1 EC_custom_tia_CU928161 vfdb_papB vfdb_papH vfdb_papC vfdb_papD vfdb_papJ vfdb_papK vfdb_papE vfdb_papF vfdb_papG"
"13861","ESC_NA3975AA_AS","NODE_81_length_15840_cov_15.6305","card_mdtG"
"13862","ESC_NA3975AA_AS","NODE_88_length_14281_cov_13.2582","ISfinder_Feb_2020_IS3:X02311 ISfinder_Feb_2020_IS100kyp:U59875"
"13863","ESC_NA3975AA_AS","NODE_9_length_109625_cov_16.3576","ISfinder_Feb_2020_IS621:NC_009800 ISfinder_Feb_2020_IS1397:X92970"
"13864","ESC_NA3975AA_AS","NODE_90_length_14075_cov_15.8495","vfdb_gspC vfdb_gspD vfdb_gspE vfdb_gspF vfdb_gspG vfdb_gspH vfdb_gspI vfdb_gspJ vfdb_gspK vfdb_gspL vfdb_gspM"
"13865","ESC_NA3975AA_AS","NODE_98_length_10877_cov_16.833","ISfinder_Feb_2020_ISEc30:NC_011603"
"13866","ESC_NA3975AA_AS","NODE_99_length_10709_cov_15.2718","vfdb_ykgK/ecpR vfdb_yagZ/ecpA vfdb_yagY/ecpB vfdb_yagX/ecpC vfdb_yagW/ecpD vfdb_yagV/ecpE"
"13867","ESC_NA3976AA_AS","NODE_1_length_527774_cov_8.63569","card_msbA card_Escherichia_coli_mdfA card_kdpE ISfinder_Feb_2020_MITEEc1:U00096 vfdb_ompA vfdb_entA vfdb_entB vfdb_entE vfdb_entC vfdb_fepB vfdb_entS vfdb_fepD vfdb_fepG vfdb_fepC vfdb_entF vfdb_fes vfdb_fepA vfdb_entD"
"13868","ESC_NA3976AA_AS","NODE_10_length_171744_cov_9.34424","card_Escherichia_coli_acrA card_acrB card_Escherichia_coli_ampH"
"13869","ESC_NA3976AA_AS","NODE_106_length_768_cov_51.6848","ISfinder_Feb_2020_IS1A:X52534"
"13870","ESC_NA3976AA_AS","NODE_11_length_143951_cov_9.33795","card_emrB card_emrA card_emrR"
"13871","ESC_NA3976AA_AS","NODE_12_length_140534_cov_9.92208","EC_custom_usp_AB056439"
"13872","ESC_NA3976AA_AS","NODE_13_length_139723_cov_10.3475","card_acrF card_acrE card_acrS"
"13873","ESC_NA3976AA_AS","NODE_14_length_129241_cov_10.0225","card_cpxA"
"13874","ESC_NA3976AA_AS","NODE_15_length_123529_cov_9.77672","ISfinder_Feb_2020_IS200C:NC_004431"
"13875","ESC_NA3976AA_AS","NODE_16_length_115763_cov_8.87447","card_mdtG card_mdtH EC_custom_yeeT_|VFG1529"
"13876","ESC_NA3976AA_AS","NODE_17_length_114961_cov_8.1189","card_H-NS"
"13877","ESC_NA3976AA_AS","NODE_18_length_113215_cov_10.29","vfdb_aslA"
"13878","ESC_NA3976AA_AS","NODE_2_length_409531_cov_8.02436","card_pmrF card_yojI card_baeR card_baeS card_mdtC card_mdtB card_mdtA card_ugd EC_custom_yeeT_|VFG1529"
"13879","ESC_NA3976AA_AS","NODE_20_length_106593_cov_9.31127","ISfinder_Feb_2020_IS2:M18426"
"13880","ESC_NA3976AA_AS","NODE_21_length_91274_cov_9.46454","vfdb_fdeC vfdb_ykgK/ecpR vfdb_yagZ/ecpA vfdb_yagY/ecpB vfdb_yagX/ecpC vfdb_yagW/ecpD vfdb_yagV/ecpE"
"13881","ESC_NA3976AA_AS","NODE_22_length_89770_cov_9.07047","EC_custom_yeeT_|VFG1529 EC_custom_fimH_CP015076.1 EC_custom_ibeA_AY248744.1 vfdb_fimB vfdb_fimE vfdb_fimI vfdb_fimC vfdb_fimD vfdb_fimF vfdb_fimG vfdb_fimH vfdb_ibeA"
"13882","ESC_NA3976AA_AS","NODE_23_length_85957_cov_9.77454","EC_custom_hek_|VFG1539"
"13883","ESC_NA3976AA_AS","NODE_25_length_45942_cov_8.69012","ISfinder_Feb_2020_ISKpn37:KU318421 vfdb_cnf1 vfdb_hlyD vfdb_hlyB vfdb_hlyC"
"13884","ESC_NA3976AA_AS","NODE_27_length_36516_cov_31.3246","EC_custom_traT_CP018978.1"
"13885","ESC_NA3976AA_AS","NODE_3_length_376656_cov_9.83845","card_tolC card_bacA EC_custom_malX_AF081286.1:c2588-1008 EC_custom_neuC_CP007275.1 EC_custom_kpsMT(II)_K2:CP000468.1:|APEC-O1|3376659-3378102 ISfinder_Feb_2020_MITEEc1:U00096 vfdb_kpsD vfdb_kpsT vfdb_kpsM vfdb_gspM vfdb_gspL vfdb_gspK vfdb_gspJ vfdb_gspI vfdb_gspH vfdb_gspG vfdb_gspF vfdb_gspE vfdb_gspD vfdb_gspC"
"13886","ESC_NA3976AA_AS","NODE_32_length_27318_cov_8.55757","EC_custom_papB_CU928161 EC_custom_papH_CU928161 EC_custom_papC_CU928161 EC_custom_papD_CU928161 EC_custom_papJ_CU928161 EC_custom_papK_CU928161 EC_custom_papF_CU928161 EC_custom_papGIII_CP010151.1|3421241-3422500 ISfinder_Feb_2020_IS682:NC_002695 ISfinder_Feb_2020_ISEc45:NC_004431 vfdb_papI vfdb_papB vfdb_papH vfdb_papC vfdb_papD vfdb_papJ vfdb_papK vfdb_papF"
"13887","ESC_NA3976AA_AS","NODE_33_length_25704_cov_7.6693","ISfinder_Feb_2020_ISEc20:NZ_AAJU01000001 ISfinder_Feb_2020_ISEc38:AJ303141"
"13888","ESC_NA3976AA_AS","NODE_35_length_19214_cov_12.626","ISfinder_Feb_2020_IS26:X00011 ISfinder_Feb_2020_ISKpn26:NC_016845"
"13889","ESC_NA3976AA_AS","NODE_37_length_15908_cov_7.24736","EC_custom_sitA_(gi:91210366)|VFG012573"
"13890","ESC_NA3976AA_AS","NODE_4_length_339581_cov_7.66153","card_Escherichia_coli_emrE EC_custom_irp2_(gi:91211199)|VFG012549 EC_custom_fyuA_Z35106.1 vfdb_ybtS vfdb_ybtX vfdb_ybtQ vfdb_ybtP vfdb_ybtA vfdb_irp2 vfdb_irp1 vfdb_ybtU vfdb_ybtT vfdb_ybtE vfdb_fyuA"
"13891","ESC_NA3976AA_AS","NODE_40_length_14239_cov_8.59675","vfdb_iroN vfdb_iroE vfdb_iroD vfdb_iroC vfdb_iroB"
"13892","ESC_NA3976AA_AS","NODE_42_length_12576_cov_10.1571","plasmidfinder_IncFIB(AP001918)_1"
"13893","ESC_NA3976AA_AS","NODE_44_length_11804_cov_8.73991","vfdb_sfaC vfdb_sfaB"
"13894","ESC_NA3976AA_AS","NODE_45_length_10722_cov_10.3877","plasmidfinder_Col156_1 vfdb_senB"
"13895","ESC_NA3976AA_AS","NODE_46_length_10153_cov_6.73639","card_emrY card_emrK card_evgA card_evgS"
"13896","ESC_NA3976AA_AS","NODE_47_length_9145_cov_7.80278","vfdb_sfaY vfdb_sfaH vfdb_sfaS vfdb_sfaG vfdb_sfaF vfdb_sfaE vfdb_sfaD"
"13897","ESC_NA3976AA_AS","NODE_48_length_8755_cov_20.8158","card_TEM-1 ISfinder_Feb_2020_Tn2:KT002541"
"13898","ESC_NA3976AA_AS","NODE_5_length_268157_cov_10.1408","EC_custom_VGI-1_tRNA_modification_GTPase_TrmE"
"13899","ESC_NA3976AA_AS","NODE_51_length_6408_cov_11.2292","EC_custom_eitD_AY545598.5 EC_custom_eitC_AY545598.5 EC_custom_eitB_AY545598.5 EC_custom_eitA_KU695535.1"
"13900","ESC_NA3976AA_AS","NODE_6_length_240806_cov_10.1895","card_Escherichia_coli_ampC card_eptA card_mdtN card_mdtO card_mdtP"
"13901","ESC_NA3976AA_AS","NODE_65_length_2961_cov_17.1198","ISfinder_Feb_2020_ISEc10:NC_004431"
"13902","ESC_NA3976AA_AS","NODE_66_length_2884_cov_8.24937","EC_custom_iss_type1_pAPEC-O2-ColV"
"13903","ESC_NA3976AA_AS","NODE_67_length_2773_cov_9.65313","ISfinder_Feb_2020_IS1397:X92970"
"13904","ESC_NA3976AA_AS","NODE_7_length_218622_cov_9.30526","card_acrD"
"13905","ESC_NA3976AA_AS","NODE_8_length_203931_cov_10.0807","card_gadX card_gadW card_mdtF card_mdtE card_CRP EC_custom_gimB-marker_CP002167.1 vfdb_chuV vfdb_chuU vfdb_chuY vfdb_chuX vfdb_chuW vfdb_chuT vfdb_chuA vfdb_chuS"
"13906","ESC_NA3976AA_AS","NODE_89_length_1331_cov_66.5403","ISfinder_Feb_2020_IS2:M18426"
"13907","ESC_NA3976AA_AS","NODE_9_length_193256_cov_7.28356","card_marA"
"13908","ESC_NA3979AA_AS","NODE_1_length_490726_cov_5.83567","card_msbA card_Escherichia_coli_mdfA card_kdpE ISfinder_Feb_2020_MITEEc1:U00096 vfdb_ompA vfdb_entA vfdb_entB vfdb_entE vfdb_entC vfdb_fepB vfdb_entS vfdb_fepD vfdb_fepG vfdb_fepC vfdb_entF vfdb_fes vfdb_fepA vfdb_entD"
"13909","ESC_NA3979AA_AS","NODE_10_length_171744_cov_6.10332","card_Escherichia_coli_acrA card_acrB card_Escherichia_coli_ampH"
"13910","ESC_NA3979AA_AS","NODE_11_length_143939_cov_6.04906","card_emrB card_emrA card_emrR"
"13911","ESC_NA3979AA_AS","NODE_12_length_140534_cov_6.41834","EC_custom_usp_AB056439"
"13912","ESC_NA3979AA_AS","NODE_123_length_768_cov_34.6848","ISfinder_Feb_2020_IS1A:X52534"
"13913","ESC_NA3979AA_AS","NODE_13_length_139953_cov_6.71165","EC_custom_VGI-1_tRNA_modification_GTPase_TrmE"
"13914","ESC_NA3979AA_AS","NODE_14_length_139723_cov_6.70528","card_acrF card_acrE card_acrS"
"13915","ESC_NA3979AA_AS","NODE_15_length_121263_cov_6.57238","card_cpxA"
"13916","ESC_NA3979AA_AS","NODE_16_length_115139_cov_5.78279","card_mdtG card_mdtH EC_custom_yeeT_|VFG1529"
"13917","ESC_NA3979AA_AS","NODE_17_length_114949_cov_5.32575","card_H-NS"
"13918","ESC_NA3979AA_AS","NODE_18_length_113238_cov_6.73138","vfdb_aslA"
"13919","ESC_NA3979AA_AS","NODE_2_length_410348_cov_5.85694","card_pmrF card_yojI card_baeR card_baeS card_mdtC card_mdtB card_mdtA card_ugd EC_custom_yeeT_|VFG1529"
"13920","ESC_NA3979AA_AS","NODE_20_length_109684_cov_6.38951","ISfinder_Feb_2020_IS200C:NC_004431"
"13921","ESC_NA3979AA_AS","NODE_22_length_92057_cov_6.29994","vfdb_fdeC vfdb_ykgK/ecpR vfdb_yagZ/ecpA vfdb_yagY/ecpB vfdb_yagX/ecpC vfdb_yagW/ecpD vfdb_yagV/ecpE"
"13922","ESC_NA3979AA_AS","NODE_23_length_89773_cov_5.87188","EC_custom_yeeT_|VFG1529 EC_custom_fimH_CP015076.1 EC_custom_ibeA_AY248744.1 vfdb_fimB vfdb_fimE vfdb_fimI vfdb_fimC vfdb_fimD vfdb_fimF vfdb_fimG vfdb_fimH vfdb_ibeA"
"13923","ESC_NA3979AA_AS","NODE_26_length_46322_cov_5.68745","ISfinder_Feb_2020_ISKpn37:KU318421 vfdb_cnf1 vfdb_hlyD vfdb_hlyB vfdb_hlyA vfdb_hlyC"
"13924","ESC_NA3979AA_AS","NODE_28_length_37450_cov_5.43074","EC_custom_papB_CU928161 EC_custom_papH_CU928161 EC_custom_papC_CU928161 EC_custom_papD_CU928161 EC_custom_papJ_CU928161 EC_custom_papK_CU928161 EC_custom_papF_CU928161 EC_custom_papGIII_CP010151.1|3421241-3422500 vfdb_papI vfdb_papB vfdb_papH vfdb_papC vfdb_papD vfdb_papJ vfdb_papK vfdb_papF vfdb_papX vfdb_iroN vfdb_iroE vfdb_iroD vfdb_iroC vfdb_iroB"
"13925","ESC_NA3979AA_AS","NODE_3_length_339592_cov_5.72076","card_Escherichia_coli_emrE EC_custom_irp2_(gi:91211199)|VFG012549 EC_custom_fyuA_Z35106.1 vfdb_ybtS vfdb_ybtX vfdb_ybtQ vfdb_ybtP vfdb_ybtA vfdb_irp2 vfdb_irp1 vfdb_ybtU vfdb_ybtT vfdb_ybtE vfdb_fyuA"
"13926","ESC_NA3979AA_AS","NODE_34_length_25704_cov_5.61444","ISfinder_Feb_2020_ISEc38:AJ303141 ISfinder_Feb_2020_ISEc20:NZ_AAJU01000001"
"13927","ESC_NA3979AA_AS","NODE_36_length_20196_cov_12.3199","ISfinder_Feb_2020_IS26:X00011 ISfinder_Feb_2020_ISKpn26:NC_016845"
"13928","ESC_NA3979AA_AS","NODE_37_length_15908_cov_4.64062","EC_custom_sitA_(gi:91210366)|VFG012573"
"13929","ESC_NA3979AA_AS","NODE_4_length_277754_cov_6.18239","EC_custom_malX_AF081286.1:c2588-1008 ISfinder_Feb_2020_MITEEc1:U00096 vfdb_kpsD"
"13930","ESC_NA3979AA_AS","NODE_43_length_12576_cov_9.66349","plasmidfinder_IncFIB(AP001918)_1"
"13931","ESC_NA3979AA_AS","NODE_45_length_12107_cov_5.44001","card_emrY card_emrK card_evgA card_evgS"
"13932","ESC_NA3979AA_AS","NODE_46_length_10380_cov_9.57798","plasmidfinder_Col156_1 vfdb_senB"
"13933","ESC_NA3979AA_AS","NODE_47_length_9186_cov_5.04452","vfdb_sfaY vfdb_sfaH vfdb_sfaS vfdb_sfaG vfdb_sfaF vfdb_sfaE vfdb_sfaD"
"13934","ESC_NA3979AA_AS","NODE_48_length_8802_cov_5.45679","EC_custom_hek_|VFG1539"
"13935","ESC_NA3979AA_AS","NODE_49_length_8770_cov_10.0343","EC_custom_eitD_AY545598.5 EC_custom_eitC_AY545598.5 EC_custom_eitB_AY545598.5 EC_custom_eitA_KU695535.1"
"13936","ESC_NA3979AA_AS","NODE_5_length_240807_cov_6.57523","card_Escherichia_coli_ampC card_eptA card_mdtN card_mdtO card_mdtP"
"13937","ESC_NA3979AA_AS","NODE_50_length_8755_cov_21.228","card_TEM-1 ISfinder_Feb_2020_Tn2:KT002541"
"13938","ESC_NA3979AA_AS","NODE_6_length_232251_cov_5.58151","card_mdtE card_mdtF card_gadW card_gadX card_marA vfdb_chuS vfdb_chuA vfdb_chuT vfdb_chuW vfdb_chuX vfdb_chuY vfdb_chuU vfdb_chuV"
"13939","ESC_NA3979AA_AS","NODE_64_length_4468_cov_7.71729","ISfinder_Feb_2020_ISEc45:NC_004431 ISfinder_Feb_2020_IS682:NC_002695"
"13940","ESC_NA3979AA_AS","NODE_7_length_218687_cov_6.00378","card_acrD"
"13941","ESC_NA3979AA_AS","NODE_74_length_2961_cov_15.4714","ISfinder_Feb_2020_ISEc10:NC_004431"
"13942","ESC_NA3979AA_AS","NODE_76_length_2773_cov_6.21237","ISfinder_Feb_2020_IS1397:X92970"
"13943","ESC_NA3979AA_AS","NODE_8_length_203609_cov_6.28126","card_bacA card_tolC EC_custom_kpsMT(II)_K2:CP000468.1:|APEC-O1|3376659-3378102 EC_custom_neuC_CP007275.1 vfdb_gspC vfdb_gspD vfdb_gspE vfdb_gspF vfdb_gspG vfdb_gspH vfdb_gspI vfdb_gspJ vfdb_gspK vfdb_gspL vfdb_gspM vfdb_kpsM vfdb_kpsT"
"13944","ESC_NA3979AA_AS","NODE_83_length_2131_cov_4.42948","EC_custom_iss_type1_pAPEC-O2-ColV"
"13945","ESC_NA3979AA_AS","NODE_86_length_1807_cov_3.26659","vfdb_sfaC vfdb_sfaB"
"13946","ESC_NA3979AA_AS","NODE_9_length_183628_cov_6.58442","card_CRP EC_custom_gimB-marker_CP002167.1"
"13947","ESC_NA3979AA_AS","NODE_96_length_1331_cov_65.3752","ISfinder_Feb_2020_IS2:M18426"
"13948","ESC_NA3980AA_AS","NODE_1_length_263594_cov_23.4708","card_marA"
"13949","ESC_NA3980AA_AS","NODE_10_length_140112_cov_25.9613","EC_custom_VGI-1_tRNA_modification_GTPase_TrmE"
"13950","ESC_NA3980AA_AS","NODE_101_length_3948_cov_23.7213","EC_custom_iss_type1_pAPEC-O2-ColV"
"13951","ESC_NA3980AA_AS","NODE_113_length_2216_cov_21.5931","vfdb_papX"
"13952","ESC_NA3980AA_AS","NODE_115_length_2125_cov_18.1582","EC_custom_iss_type1_pAPEC-O2-ColV"
"13953","ESC_NA3980AA_AS","NODE_122_length_1674_cov_14.2237","EC_custom_hylF_CP000836.1"
"13954","ESC_NA3980AA_AS","NODE_123_length_1498_cov_68.3662","EC_custom_yeeT_|VFG1529"
"13955","ESC_NA3980AA_AS","NODE_129_length_1282_cov_195.676","ISfinder_Feb_2020_IS10R:J01829"
"13956","ESC_NA3980AA_AS","NODE_13_length_125072_cov_26.1336","ISfinder_Feb_2020_IS200C:NC_004431"
"13957","ESC_NA3980AA_AS","NODE_14_length_121602_cov_27.1272","card_CRP"
"13958","ESC_NA3980AA_AS","NODE_15_length_115088_cov_26.1604","ISfinder_Feb_2020_IS621:NC_009800 ISfinder_Feb_2020_IS1397:X92970"
"13959","ESC_NA3980AA_AS","NODE_17_length_99955_cov_26.079","card_kdpE"
"13960","ESC_NA3980AA_AS","NODE_18_length_95391_cov_27.0483","ISfinder_Feb_2020_ISCro1:[]"
"13961","ESC_NA3980AA_AS","NODE_19_length_88784_cov_23.7411","card_mdtA card_mdtB card_mdtC card_baeS card_baeR"
"13962","ESC_NA3980AA_AS","NODE_2_length_221591_cov_24.6648","card_Escherichia_coli_mdfA ISfinder_Feb_2020_MITEEc1:U00096"
"13963","ESC_NA3980AA_AS","NODE_20_length_87873_cov_26.1873","card_tolC"
"13964","ESC_NA3980AA_AS","NODE_21_length_87853_cov_25.8733","card_cpxA"
"13965","ESC_NA3980AA_AS","NODE_23_length_82509_cov_23.0077","card_H-NS"
"13966","ESC_NA3980AA_AS","NODE_26_length_73886_cov_26.9111","vfdb_aslA"
"13967","ESC_NA3980AA_AS","NODE_27_length_71450_cov_23.8419","card_mdtE card_mdtF card_gadW card_gadX vfdb_chuS vfdb_chuA vfdb_chuT vfdb_chuW vfdb_chuX vfdb_chuY vfdb_chuU vfdb_chuV"
"13968","ESC_NA3980AA_AS","NODE_28_length_70896_cov_27.1139","card_Escherichia_coli_ampC"
"13969","ESC_NA3980AA_AS","NODE_3_length_193048_cov_25.2471","card_msbA card_mdtG card_mdtH vfdb_ompA"
"13970","ESC_NA3980AA_AS","NODE_30_length_55519_cov_25.2078","EC_custom_fimH_CP015076.1 vfdb_fimA vfdb_fimI vfdb_fimC vfdb_fimD vfdb_fimF vfdb_fimG vfdb_fimH"
"13971","ESC_NA3980AA_AS","NODE_35_length_46743_cov_25.2321","EC_custom_cvaA_AY545598.5 EC_custom_cvaB_AY545598.5 EC_custom_cvaC_X57525.1 EC_custom_cvi_AY545598.5 EC_custom_traT_CP018978.1"
"13972","ESC_NA3980AA_AS","NODE_4_length_180861_cov_25.7768","EC_custom_malX_AF081286.1:c2588-1008 ISfinder_Feb_2020_MITEEc1:U00096"
