"","name","SEQUENCE","same_scaff"
"1374","ESC_NA4004AA_AS","NODE_80_length_7324_cov_25.2372","EC_custom_Feb_2020_yeeT_|VFG1529"
"1375","ESC_NA4004AA_AS","NODE_81_length_7297_cov_22.8591","ISfinder_Feb_2020_ISEc45:NC_004431"
"1376","ESC_NA4004AA_AS","NODE_88_length_5212_cov_25.3819","EC_custom_Feb_2020_yeeT_|VFG1529"
"1377","ESC_NA4004AA_AS","NODE_89_length_4942_cov_17.8444","card_tet(B)"
"1378","ESC_NA4004AA_AS","NODE_9_length_147456_cov_23.4738","EC_custom_Feb_2020_malX_AF081286.1:c2588-1008 ISfinder_Feb_2020_MITEEc1:U00096"
"1379","ESC_NA4004AA_AS","NODE_93_length_3640_cov_22.5855","ISfinder_Feb_2020_IS3:X02311"
"1380","ESC_NA4005AA_AS","NODE_102_length_15209_cov_8.20229","card_Escherichia_coli_ampH"
"1381","ESC_NA4005AA_AS","NODE_103_length_15171_cov_7.69423","card_acrD"
"1382","ESC_NA4005AA_AS","NODE_104_length_14624_cov_9.64944","EC_custom_Feb_2020_etsA_KU578032 ISfinder_Feb_2020_IS629:X51586"
"1383","ESC_NA4005AA_AS","NODE_105_length_14075_cov_7.63579","vfdb_gspC vfdb_gspD vfdb_gspE vfdb_gspF vfdb_gspG vfdb_gspH vfdb_gspI vfdb_gspJ vfdb_gspK vfdb_gspL vfdb_gspM"
"1384","ESC_NA4005AA_AS","NODE_107_length_13668_cov_8.06085","EC_custom_Feb_2020_fimH_CP015076.1 vfdb_fimA vfdb_fimI vfdb_fimC vfdb_fimD vfdb_fimF vfdb_fimG vfdb_fimH"
"1385","ESC_NA4005AA_AS","NODE_109_length_13436_cov_7.64768","ISfinder_Feb_2020_IS150:X07037"
"1386","ESC_NA4005AA_AS","NODE_11_length_90690_cov_8.30198","card_kdpE"
"1387","ESC_NA4005AA_AS","NODE_113_length_12398_cov_8.59971","EC_custom_Feb_2020_yeeT_|VFG1529"
"1388","ESC_NA4005AA_AS","NODE_115_length_12134_cov_9.65695","vfdb_iroN vfdb_iroE vfdb_iroD vfdb_iroC vfdb_iroB"
"1389","ESC_NA4005AA_AS","NODE_119_length_11326_cov_9.98902","EC_custom_Feb_2020_yeeT_|VFG1529"
"1390","ESC_NA4005AA_AS","NODE_12_length_87465_cov_7.75757","vfdb_ompA"
"1391","ESC_NA4005AA_AS","NODE_120_length_10796_cov_9.06289","card_eptA"
"1392","ESC_NA4005AA_AS","NODE_122_length_10648_cov_9.34854","ISfinder_Feb_2020_ISEc30:NC_011603"
"1393","ESC_NA4005AA_AS","NODE_123_length_10503_cov_9.50588","card_tolC"
"1394","ESC_NA4005AA_AS","NODE_124_length_10406_cov_8.98833","ISfinder_Feb_2020_ISEc23:[]"
"1395","ESC_NA4005AA_AS","NODE_125_length_10277_cov_7.23596","vfdb_yagV/ecpE vfdb_yagW/ecpD vfdb_yagX/ecpC vfdb_yagY/ecpB vfdb_yagZ/ecpA vfdb_ykgK/ecpR"
"1396","ESC_NA4005AA_AS","NODE_127_length_10185_cov_8.38954","card_msbA"
"1397","ESC_NA4005AA_AS","NODE_13_length_83502_cov_8.56107","card_cpxA"
"1398","ESC_NA4005AA_AS","NODE_136_length_8438_cov_10.2844","EC_custom_Feb_2020_iutA_KU578032.1 EC_custom_Feb_2020_iucD_AY545598.5 vfdb_iucD vfdb_iucC vfdb_iucB vfdb_iucA"
"1399","ESC_NA4005AA_AS","NODE_14_length_83026_cov_8.13345","card_mdtN card_mdtO card_mdtP"
"1400","ESC_NA4005AA_AS","NODE_140_length_7393_cov_7.36224","ISfinder_Feb_2020_ISEc45:NC_004431"
"1401","ESC_NA4005AA_AS","NODE_160_length_4758_cov_6.28568","vfdb_vat"
"1402","ESC_NA4005AA_AS","NODE_161_length_4702_cov_9.9471","plasmidfinder_IncFIB(AP001918)_1"
"1403","ESC_NA4005AA_AS","NODE_162_length_4612_cov_6.34404","ISfinder_Feb_2020_IS1203:U06468"
"1404","ESC_NA4005AA_AS","NODE_168_length_4164_cov_8.97027","EC_custom_Feb_2020_cvaA_AY545598.5 EC_custom_Feb_2020_cvaB_AY545598.5 EC_custom_Feb_2020_cvaC_X57525.1"
"1405","ESC_NA4005AA_AS","NODE_169_length_4131_cov_7.42283","card_tet(B)"
"1406","ESC_NA4005AA_AS","NODE_170_length_4078_cov_5.35763","ISfinder_Feb_2020_IS3:X02311"
"1407","ESC_NA4005AA_AS","NODE_174_length_3460_cov_10.6583","ISfinder_Feb_2020_IS100kyp:U59875"
"1408","ESC_NA4005AA_AS","NODE_176_length_3405_cov_7.62264","EC_custom_Feb_2020_malX_AF081286.1:c2588-1008"
"1409","ESC_NA4005AA_AS","NODE_18_length_66288_cov_8.07157","card_bacA"
"1410","ESC_NA4005AA_AS","NODE_190_length_2212_cov_8.53717","vfdb_papX"
"1411","ESC_NA4005AA_AS","NODE_192_length_2108_cov_5.10298","EC_custom_Feb_2020_usp_AB056439"
"1412","ESC_NA4005AA_AS","NODE_194_length_1967_cov_6.50978","EC_custom_Feb_2020_ompT_HM210637.1"
"1413","ESC_NA4005AA_AS","NODE_199_length_1783_cov_7.30012","EC_custom_Feb_2020_yeeT_|VFG1529"
"1414","ESC_NA4005AA_AS","NODE_208_length_1497_cov_4.85036","EC_custom_Feb_2020_hylF_CP000836.1"
"1415","ESC_NA4005AA_AS","NODE_209_length_1478_cov_5.00814","vfdb_kpsM"
"1416","ESC_NA4005AA_AS","NODE_212_length_1282_cov_80.7723","ISfinder_Feb_2020_IS10R:J01829"
"1417","ESC_NA4005AA_AS","NODE_214_length_1162_cov_5.20483","vfdb_fimE"
"1418","ESC_NA4005AA_AS","NODE_22_length_62972_cov_7.46462","vfdb_entD vfdb_fepA vfdb_fes vfdb_entF vfdb_fepC vfdb_fepG vfdb_fepD vfdb_entS vfdb_fepB vfdb_entC vfdb_entE vfdb_entB vfdb_entA"
"1419","ESC_NA4005AA_AS","NODE_23_length_62737_cov_7.63177","card_mdtH card_mdtG"
"1420","ESC_NA4005AA_AS","NODE_26_length_55582_cov_8.59656","card_Escherichia_coli_ampC"
"1421","ESC_NA4005AA_AS","NODE_3_length_113969_cov_7.43251","card_H-NS"
"1422","ESC_NA4005AA_AS","NODE_31_length_49844_cov_6.83269","ecoh_fliC-H7"
"1423","ESC_NA4005AA_AS","NODE_34_length_46575_cov_8.18623","card_acrS card_acrE card_acrF"
"1424","ESC_NA4005AA_AS","NODE_36_length_44814_cov_6.91297","EC_custom_Feb_2020_irp2_(gi:117624162)|VFG012550 EC_custom_Feb_2020_fyuA_Z35106.1 vfdb_ybtS vfdb_ybtX vfdb_ybtQ vfdb_ybtP vfdb_ybtA vfdb_irp2 vfdb_irp1 vfdb_ybtU vfdb_ybtT vfdb_ybtE vfdb_fyuA"
"1425","ESC_NA4005AA_AS","NODE_37_length_44592_cov_7.32792","card_marA"
"1426","ESC_NA4005AA_AS","NODE_40_length_38723_cov_9.40743","vfdb_aslA"
"1427","ESC_NA4005AA_AS","NODE_42_length_37886_cov_8.47578","EC_custom_Feb_2020_fecA_NC_000913.3 ISfinder_Feb_2020_IS4:J01733 ISfinder_Feb_2020_IS911:X17613 ISfinder_Feb_2020_ISSd1:M21947 ISfinder_Feb_2020_IS1F:X52538"
"1428","ESC_NA4005AA_AS","NODE_44_length_37475_cov_7.11168","card_pmrF"
"1429","ESC_NA4005AA_AS","NODE_45_length_37332_cov_7.49195","card_yojI"
"1430","ESC_NA4005AA_AS","NODE_48_length_36343_cov_8.10089","card_Escherichia_coli_acrA card_acrB"
"1431","ESC_NA4005AA_AS","NODE_51_length_35199_cov_9.66212","EC_custom_Feb_2020_traT_CP018978.1"
"1432","ESC_NA4005AA_AS","NODE_54_length_33753_cov_7.65625","card_Escherichia_coli_mdfA"
"1433","ESC_NA4005AA_AS","NODE_55_length_31080_cov_7.53953","card_mdtA card_mdtB card_mdtC card_baeS card_baeR"
"1434","ESC_NA4005AA_AS","NODE_59_length_28818_cov_8.49688","ISfinder_Feb_2020_IS621:NC_009800 ISfinder_Feb_2020_IS1397:X92970"
"1435","ESC_NA4005AA_AS","NODE_6_length_101673_cov_8.4458","ISfinder_Feb_2020_MITEEc1:U00096"
"1436","ESC_NA4005AA_AS","NODE_68_length_26595_cov_8.36153","vfdb_fimB"
"1437","ESC_NA4005AA_AS","NODE_7_length_100274_cov_7.9763","ISfinder_Feb_2020_MITEEc1:U00096"
"1438","ESC_NA4005AA_AS","NODE_70_length_26141_cov_9.53306","ISfinder_Feb_2020_IS200C:NC_004431"
"1439","ESC_NA4005AA_AS","NODE_71_length_25856_cov_8.42559","card_CRP"
"1440","ESC_NA4005AA_AS","NODE_72_length_25130_cov_7.8733","EC_custom_Feb_2020_yeeT_|VFG1529 card_ugd"
"1441","ESC_NA4005AA_AS","NODE_73_length_25037_cov_7.31839","card_Escherichia_coli_emrE"
"1442","ESC_NA4005AA_AS","NODE_77_length_24362_cov_7.61089","EC_custom_Feb_2020_tia_CU928161 EC_custom_Feb_2020_papGII_DQ095216.1 EC_custom_Feb_2020_papF_CU928161 EC_custom_Feb_2020_papE_CU928161 EC_custom_Feb_2020_papK_CU928161 EC_custom_Feb_2020_papJ_CU928161 EC_custom_Feb_2020_papD_CU928161 EC_custom_Feb_2020_papC_CU928161 EC_custom_Feb_2020_papH_CU928161 EC_custom_Feb_2020_papA_CU928161 EC_custom_Feb_2020_papB_CU928161 EC_custom_Feb_2020_papI_DQ095216.1 ISfinder_Feb_2020_ISEc48:ADUS01000070 vfdb_papG vfdb_papF vfdb_papE vfdb_papK vfdb_papJ vfdb_papD vfdb_papC vfdb_papH vfdb_papB vfdb_papI"
"1443","ESC_NA4005AA_AS","NODE_82_length_22507_cov_8.32632","card_emrR card_emrA card_emrB"
"1444","ESC_NA4005AA_AS","NODE_86_length_21547_cov_7.92927","card_mdtE card_mdtF card_gadW card_gadX vfdb_chuS vfdb_chuA vfdb_chuT vfdb_chuW vfdb_chuX vfdb_chuY vfdb_chuU vfdb_chuV"
"1445","ESC_NA4005AA_AS","NODE_89_length_20615_cov_7.51972","ISfinder_Feb_2020_ISEc38:AJ303141"
"1446","ESC_NA4005AA_AS","NODE_92_length_18882_cov_9.93847","ISfinder_Feb_2020_ISEc32:NC_011747"
"1447","ESC_NA4005AA_AS","NODE_93_length_18776_cov_7.09534","card_emrY card_emrK card_evgA card_evgS"
"1448","ESC_NA4005AA_AS","NODE_94_length_17860_cov_7.57153","vfdb_fdeC"
"1449","ESC_NA4005AA_AS","NODE_99_length_15736_cov_8.38875","EC_custom_Feb_2020_yeeT_|VFG1529 vfdb_kpsD"
"1450","ESC_NA4035AA_AS","NODE_1_length_537195_cov_38.1746","ISfinder_Feb_2020_IS621:NC_009800 ISfinder_Feb_2020_IS1397:X92970 card_yojI card_pmrF card_emrY card_emrK card_evgA card_evgS card_acrD"
"1451","ESC_NA4035AA_AS","NODE_11_length_157330_cov_38.9488","EC_custom_Feb_2020_kpsMT(II)_K2:CP000468.1:|APEC-O1|3376659-3378102 EC_custom_Feb_2020_neuC_CP007275.1 card_bacA card_tolC vfdb_gspC vfdb_gspD vfdb_gspE vfdb_gspF vfdb_gspG vfdb_gspH vfdb_gspI vfdb_gspJ vfdb_gspK vfdb_gspL vfdb_gspM vfdb_kpsM vfdb_kpsT"
"1452","ESC_NA4035AA_AS","NODE_12_length_148118_cov_41.5339","card_Escherichia_coli_ampC"
"1453","ESC_NA4035AA_AS","NODE_13_length_129611_cov_38.6653","card_cpxA"
"1454","ESC_NA4035AA_AS","NODE_14_length_124859_cov_37.0446","card_H-NS"
"1455","ESC_NA4035AA_AS","NODE_16_length_118668_cov_35.9782","card_baeR card_baeS card_mdtC card_mdtB card_mdtA"
"1456","ESC_NA4035AA_AS","NODE_17_length_113822_cov_39.8539","vfdb_aslA"
"1457","ESC_NA4035AA_AS","NODE_19_length_90376_cov_38.7502","EC_custom_Feb_2020_traT_CP018978.1 EC_custom_Feb_2020_cvi_AY545598.5 EC_custom_Feb_2020_cvaC_X57525.1 EC_custom_Feb_2020_cvaB_AY545598.5 EC_custom_Feb_2020_cvaA_AY545598.5 ISfinder_Feb_2020_IS1A:X52534 ISfinder_Feb_2020_ISEc32:NC_011747 vfdb_iroN vfdb_iroE vfdb_iroD vfdb_iroC vfdb_iroB"
"1458","ESC_NA4035AA_AS","NODE_2_length_528052_cov_37.689","ISfinder_Feb_2020_MITEEc1:U00096 card_kdpE card_Escherichia_coli_mdfA card_msbA card_mdtG card_mdtH vfdb_ompA"
"1459","ESC_NA4035AA_AS","NODE_20_length_68942_cov_36.5851","vfdb_entD vfdb_fepA vfdb_fes vfdb_entF vfdb_fepC vfdb_fepG vfdb_fepD vfdb_entS vfdb_fepB vfdb_entC vfdb_entE vfdb_entB vfdb_entA"
"1460","ESC_NA4035AA_AS","NODE_22_length_54718_cov_37.7272","EC_custom_Feb_2020_yeeT_|VFG1529 ISfinder_Feb_2020_IS150:X07037 ISfinder_Feb_2020_ISEc38:AJ303141 card_ugd ecoh_wzx-O1 ecoh_wzy-O1"
"1461","ESC_NA4035AA_AS","NODE_24_length_51334_cov_40.2621","ISfinder_Feb_2020_ISEc30:NC_011603"
"1462","ESC_NA4035AA_AS","NODE_25_length_39415_cov_42.6198","EC_custom_Feb_2020_tia_CU928161 EC_custom_Feb_2020_papGII_DQ095216.1 EC_custom_Feb_2020_papF_CU928161 EC_custom_Feb_2020_papE_CU928161 EC_custom_Feb_2020_papK_CU928161 EC_custom_Feb_2020_papJ_CU928161 EC_custom_Feb_2020_papD_CU928161 EC_custom_Feb_2020_papC_CU928161 EC_custom_Feb_2020_papH_CU928161 EC_custom_Feb_2020_papA_CU928161 EC_custom_Feb_2020_papB_CU928161 EC_custom_Feb_2020_papI_DQ095216.1 ISfinder_Feb_2020_ISEc48:ADUS01000070 ISfinder_Feb_2020_IS1203:U06468 vfdb_papG vfdb_papF vfdb_papE vfdb_papK vfdb_papJ vfdb_papD vfdb_papC vfdb_papH vfdb_papB vfdb_papI"
"1463","ESC_NA4035AA_AS","NODE_3_length_483505_cov_35.3269","EC_custom_Feb_2020_fyuA_Z35106.1 EC_custom_Feb_2020_irp2_(gi:117624162)|VFG012550 card_Escherichia_coli_emrE card_marA ecoh_fliC-H7 vfdb_fyuA vfdb_ybtE vfdb_ybtT vfdb_ybtU vfdb_irp1 vfdb_irp2 vfdb_ybtA vfdb_ybtP vfdb_ybtQ vfdb_ybtX vfdb_ybtS"
"1464","ESC_NA4035AA_AS","NODE_31_length_24614_cov_40.2018","EC_custom_Feb_2020_yeeT_|VFG1529"
"1465","ESC_NA4035AA_AS","NODE_32_length_23759_cov_39.4119","EC_custom_Feb_2020_etsA_KU578032 EC_custom_Feb_2020_ompT_HM210637.1 EC_custom_Feb_2020_hylF_CP000836.1 ISfinder_Feb_2020_IS629:X51586 plasmidfinder_IncFIB(AP001918)_1"
"1466","ESC_NA4035AA_AS","NODE_36_length_19090_cov_32.2958","ISfinder_Feb_2020_IS100kyp:U59875 ISfinder_Feb_2020_IS3:X02311"
"1467","ESC_NA4035AA_AS","NODE_37_length_18734_cov_37.4382","EC_custom_Feb_2020_fecA_NC_000913.3 ISfinder_Feb_2020_IS1F:X52538"
"1468","ESC_NA4035AA_AS","NODE_38_length_17235_cov_39.8308","EC_custom_Feb_2020_yeeT_|VFG1529 vfdb_kpsD"
"1469","ESC_NA4035AA_AS","NODE_4_length_357772_cov_40.0527","EC_custom_Feb_2020_usp_AB056439 EC_custom_Feb_2020_fimH_CP015076.1 EC_custom_Feb_2020_yeeT_|VFG1529 ISfinder_Feb_2020_IS200C:NC_004431 vfdb_fimH vfdb_fimG vfdb_fimF vfdb_fimD vfdb_fimC vfdb_fimI vfdb_fimA vfdb_fimE vfdb_fimB"
"1470","ESC_NA4035AA_AS","NODE_40_length_12803_cov_52.4098","ISfinder_Feb_2020_ISEc45:NC_004431 ISfinder_Feb_2020_ISEc23:[]"
"1471","ESC_NA4035AA_AS","NODE_41_length_12525_cov_40.7992","EC_custom_Feb_2020_iutA_KU578032.1 EC_custom_Feb_2020_iucD_AY545598.5 vfdb_iucD vfdb_iucC vfdb_iucB vfdb_iucA"
"1472","ESC_NA4035AA_AS","NODE_42_length_11702_cov_47.109","ISfinder_Feb_2020_IS4:J01733 ISfinder_Feb_2020_IS911:X17613"
"1473","ESC_NA4035AA_AS","NODE_46_length_6743_cov_34.5878","card_tet(B)"
"1474","ESC_NA4035AA_AS","NODE_47_length_5347_cov_46.1347","EC_custom_Feb_2020_yeeT_|VFG1529"
"1475","ESC_NA4035AA_AS","NODE_5_length_355661_cov_39.0154","EC_custom_Feb_2020_malX_AF081286.1:c2588-1008 ISfinder_Feb_2020_MITEEc1:U00096 card_emrB card_emrA card_emrR"
"1476","ESC_NA4035AA_AS","NODE_54_length_2216_cov_40.7003","vfdb_papX"
"1477","ESC_NA4035AA_AS","NODE_58_length_1282_cov_265.005","ISfinder_Feb_2020_IS10R:J01829"
"1478","ESC_NA4035AA_AS","NODE_6_length_291729_cov_38.866","card_Escherichia_coli_ampH card_acrB card_Escherichia_coli_acrA vfdb_vat vfdb_yagV/ecpE vfdb_yagW/ecpD vfdb_yagX/ecpC vfdb_yagY/ecpB vfdb_yagZ/ecpA vfdb_ykgK/ecpR vfdb_fdeC"
"1479","ESC_NA4035AA_AS","NODE_60_length_1169_cov_93.8541","ISfinder_Feb_2020_ISSd1:M21947"
"1480","ESC_NA4035AA_AS","NODE_7_length_204006_cov_39.148","EC_custom_Feb_2020_gimB-marker_CP002167.1 card_CRP card_mdtE card_mdtF card_gadW card_gadX vfdb_chuS vfdb_chuA vfdb_chuT vfdb_chuW vfdb_chuX vfdb_chuY vfdb_chuU vfdb_chuV"
"1481","ESC_NA4035AA_AS","NODE_8_length_185811_cov_39.8675","card_acrS card_acrE card_acrF"
"1482","ESC_NA4035AA_AS","NODE_9_length_178222_cov_39.4136","EC_custom_Feb_2020_yeeT_|VFG1529 card_eptA card_mdtN card_mdtO card_mdtP"
"1483","ESC_NA4045AA_AS","NODE_1_length_354990_cov_23.4663","EC_custom_Feb_2020_malX_AF081286.1:c2588-1008 ISfinder_Feb_2020_MITEEc1:U00096 card_emrB card_emrA card_emrR"
"1484","ESC_NA4045AA_AS","NODE_10_length_139488_cov_22.663","card_marA"
"1485","ESC_NA4045AA_AS","NODE_102_length_3207_cov_15.1545","EC_custom_Feb_2020_ompT_HM210637.1 EC_custom_Feb_2020_hylF_CP000836.1"
"1486","ESC_NA4045AA_AS","NODE_107_length_2449_cov_17.7683","EC_custom_Feb_2020_usp_AB056439"
"1487","ESC_NA4045AA_AS","NODE_109_length_2380_cov_29.0905","vfdb_papX"
"1488","ESC_NA4045AA_AS","NODE_11_length_131920_cov_22.5572","card_emrY card_emrK card_evgA card_evgS card_acrD"
"1489","ESC_NA4045AA_AS","NODE_12_length_131499_cov_23.1444","vfdb_entA vfdb_entB vfdb_entE vfdb_entC vfdb_fepB vfdb_entS vfdb_fepD vfdb_fepG vfdb_fepC vfdb_entF vfdb_fes vfdb_fepA vfdb_entD"
"1490","ESC_NA4045AA_AS","NODE_127_length_1282_cov_211.062","ISfinder_Feb_2020_IS10R:J01829"
"1491","ESC_NA4045AA_AS","NODE_14_length_115088_cov_23.7461","ISfinder_Feb_2020_IS621:NC_009800 ISfinder_Feb_2020_IS1397:X92970"
"1492","ESC_NA4045AA_AS","NODE_15_length_113265_cov_23.3767","card_mdtG card_mdtH"
"1493","ESC_NA4045AA_AS","NODE_17_length_104618_cov_23.5392","vfdb_ompA"
"1494","ESC_NA4045AA_AS","NODE_18_length_97118_cov_23.5608","card_CRP"
"1495","ESC_NA4045AA_AS","NODE_19_length_90984_cov_21.7198","card_baeR card_baeS card_mdtC card_mdtB card_mdtA ecoh_wzx-O1"
"1496","ESC_NA4045AA_AS","NODE_2_length_237427_cov_23.1763","ISfinder_Feb_2020_MITEEc1:U00096 card_msbA card_Escherichia_coli_mdfA"
"1497","ESC_NA4045AA_AS","NODE_20_length_87952_cov_23.3518","card_tolC"
"1498","ESC_NA4045AA_AS","NODE_22_length_87664_cov_23.2903","card_yojI"
"1499","ESC_NA4045AA_AS","NODE_23_length_85823_cov_22.7698","card_bacA"
"1500","ESC_NA4045AA_AS","NODE_24_length_83535_cov_23.6826","card_cpxA"
"1501","ESC_NA4045AA_AS","NODE_25_length_81843_cov_22.1544","EC_custom_Feb_2020_fyuA_Z35106.1 EC_custom_Feb_2020_irp2_(gi:117624162)|VFG012550 ISfinder_Feb_2020_IS150:X07037 ISfinder_Feb_2020_ISEc38:AJ303141 vfdb_fyuA vfdb_ybtE vfdb_ybtT vfdb_ybtU vfdb_irp1 vfdb_irp2 vfdb_ybtA vfdb_ybtP vfdb_ybtQ vfdb_ybtX vfdb_ybtS"
"1502","ESC_NA4045AA_AS","NODE_27_length_70882_cov_24.2517","card_Escherichia_coli_ampC"
"1503","ESC_NA4045AA_AS","NODE_30_length_59900_cov_23.8751","vfdb_aslA"
"1504","ESC_NA4045AA_AS","NODE_32_length_54479_cov_19.3811","EC_custom_Feb_2020_traT_CP018978.1 ISfinder_Feb_2020_ISEc32:NC_011747"
"1505","ESC_NA4045AA_AS","NODE_34_length_49344_cov_21.971","card_Escherichia_coli_emrE ecoh_fliC-H7"
"1506","ESC_NA4045AA_AS","NODE_37_length_41866_cov_23.0169","EC_custom_Feb_2020_yeeT_|VFG1529 card_ugd"
"1507","ESC_NA4045AA_AS","NODE_4_length_176170_cov_23.0303","EC_custom_Feb_2020_yeeT_|VFG1529 card_eptA card_mdtN card_mdtO card_mdtP"
"1508","ESC_NA4045AA_AS","NODE_44_length_33053_cov_22.7899","EC_custom_Feb_2020_tia_CU928161 EC_custom_Feb_2020_papGII_DQ095216.1 EC_custom_Feb_2020_papF_CU928161 EC_custom_Feb_2020_papE_CU928161 EC_custom_Feb_2020_papK_CU928161 EC_custom_Feb_2020_papJ_CU928161 EC_custom_Feb_2020_papD_CU928161 EC_custom_Feb_2020_papC_CU928161 EC_custom_Feb_2020_papH_CU928161 EC_custom_Feb_2020_papA_CU928161 EC_custom_Feb_2020_papB_CU928161 EC_custom_Feb_2020_papI_DQ095216.1 ISfinder_Feb_2020_ISEc48:ADUS01000070 ISfinder_Feb_2020_IS1203:U06468 vfdb_papG vfdb_papF vfdb_papE vfdb_papK vfdb_papJ vfdb_papD vfdb_papC vfdb_papH vfdb_papB vfdb_papI"
"1509","ESC_NA4045AA_AS","NODE_46_length_31545_cov_23.2461","card_kdpE"
"1510","ESC_NA4045AA_AS","NODE_48_length_29626_cov_23.5896","EC_custom_Feb_2020_yeeT_|VFG1529 vfdb_fimB vfdb_fimE"
"1511","ESC_NA4045AA_AS","NODE_5_length_168387_cov_23.2584","EC_custom_Feb_2020_fimH_CP015076.1 ISfinder_Feb_2020_IS200C:NC_004431 vfdb_fimH vfdb_fimG vfdb_fimF vfdb_fimD vfdb_fimC vfdb_fimI vfdb_fimA"
"1512","ESC_NA4045AA_AS","NODE_52_length_22015_cov_21.0306","card_gadX card_gadW card_mdtF card_mdtE vfdb_chuV vfdb_chuU vfdb_chuY vfdb_chuX vfdb_chuW vfdb_chuT vfdb_chuA vfdb_chuS"
"1513","ESC_NA4045AA_AS","NODE_54_length_20562_cov_22.9655","card_Escherichia_coli_ampH"
"1514","ESC_NA4045AA_AS","NODE_55_length_20037_cov_21.4974","vfdb_fdeC"
"1515","ESC_NA4045AA_AS","NODE_57_length_19822_cov_24.1774","EC_custom_Feb_2020_fecA_NC_000913.3 ISfinder_Feb_2020_IS911:X17613 ISfinder_Feb_2020_ISSd1:M21947 ISfinder_Feb_2020_IS1F:X52538"
"1516","ESC_NA4045AA_AS","NODE_58_length_19360_cov_22.6187","vfdb_ykgK/ecpR vfdb_yagZ/ecpA vfdb_yagY/ecpB vfdb_yagX/ecpC vfdb_yagW/ecpD vfdb_yagV/ecpE"
"1517","ESC_NA4045AA_AS","NODE_60_length_18718_cov_22.8956","card_pmrF"
"1518","ESC_NA4045AA_AS","NODE_61_length_18506_cov_19.7553","EC_custom_Feb_2020_kpsMT(II)_K2:CP000468.1:|APEC-O1|3376659-3378102 vfdb_gspC vfdb_gspD vfdb_gspE vfdb_gspF vfdb_gspG vfdb_gspH vfdb_gspI vfdb_gspJ vfdb_gspK vfdb_gspL vfdb_gspM vfdb_kpsM vfdb_kpsT"
"1519","ESC_NA4045AA_AS","NODE_62_length_17910_cov_24.819","card_H-NS"
"1520","ESC_NA4045AA_AS","NODE_63_length_16695_cov_23.5503","ISfinder_Feb_2020_ISEc30:NC_011603"
"1521","ESC_NA4045AA_AS","NODE_65_length_15119_cov_18.6097","vfdb_iroB vfdb_iroC vfdb_iroD vfdb_iroE vfdb_iroN"
"1522","ESC_NA4045AA_AS","NODE_66_length_14838_cov_20.1425","EC_custom_Feb_2020_etsA_KU578032 ISfinder_Feb_2020_IS629:X51586"
"1523","ESC_NA4045AA_AS","NODE_7_length_156851_cov_23.4349","card_Escherichia_coli_acrA card_acrB"
"1524","ESC_NA4045AA_AS","NODE_70_length_12682_cov_21.0285","EC_custom_Feb_2020_iutA_KU578032.1 EC_custom_Feb_2020_iucD_AY545598.5 vfdb_iucD vfdb_iucC vfdb_iucB vfdb_iucA"
"1525","ESC_NA4045AA_AS","NODE_75_length_11375_cov_16.8028","EC_custom_Feb_2020_cvaA_AY545598.5 EC_custom_Feb_2020_cvaB_AY545598.5 EC_custom_Feb_2020_cvaC_X57525.1 EC_custom_Feb_2020_cvi_AY545598.5"
"1526","ESC_NA4045AA_AS","NODE_79_length_9294_cov_22.2435","vfdb_kpsD"
"1527","ESC_NA4045AA_AS","NODE_8_length_148470_cov_24.1","card_acrS card_acrE card_acrF"
"1528","ESC_NA4045AA_AS","NODE_82_length_8355_cov_24.6599","ISfinder_Feb_2020_ISEc23:[]"
"1529","ESC_NA4045AA_AS","NODE_84_length_7453_cov_25.2678","EC_custom_Feb_2020_yeeT_|VFG1529"
"1530","ESC_NA4045AA_AS","NODE_85_length_7426_cov_14.7319","ISfinder_Feb_2020_IS100kyp:U59875"
"1531","ESC_NA4045AA_AS","NODE_86_length_7381_cov_24.4527","ISfinder_Feb_2020_ISEc45:NC_004431"
"1532","ESC_NA4045AA_AS","NODE_89_length_5290_cov_604.585","plasmidfinder_Col156_1"
"1533","ESC_NA4045AA_AS","NODE_90_length_5226_cov_23.1677","EC_custom_Feb_2020_yeeT_|VFG1529"
"1534","ESC_NA4045AA_AS","NODE_91_length_5043_cov_19.7097","ISfinder_Feb_2020_IS3:X02311"
"1535","ESC_NA4045AA_AS","NODE_92_length_4954_cov_16.1858","card_tet(B)"
"1536","ESC_NA4045AA_AS","NODE_96_length_4643_cov_21.5312","plasmidfinder_IncFIB(AP001918)_1"
"1537","ESC_NA4045AA_AS","NODE_99_length_4426_cov_23.6115","vfdb_vat"
"1538","ESC_NA4046AA_AS","NODE_1_length_494177_cov_14.7529","ISfinder_Feb_2020_MITEEc1:U00096 card_kdpE card_Escherichia_coli_mdfA card_msbA card_mdtG card_mdtH vfdb_ompA"
"1539","ESC_NA4046AA_AS","NODE_10_length_156613_cov_15.0938","EC_custom_Feb_2020_malX_AF081286.1:c2588-1008"
"1540","ESC_NA4046AA_AS","NODE_11_length_150584_cov_16.0895","ISfinder_Feb_2020_IS1S:M37615 card_Escherichia_coli_ampC vfdb_papX"
"1541","ESC_NA4046AA_AS","NODE_12_length_137035_cov_14.7693","vfdb_vat vfdb_yagV/ecpE vfdb_yagW/ecpD vfdb_yagX/ecpC vfdb_yagY/ecpB vfdb_yagZ/ecpA vfdb_ykgK/ecpR vfdb_fdeC"
